ID da Ordem,Etapa,Modificado por,SLA,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min),Data do Evento,Código do Status
1688418,Enviado para o RM (Integração),integracao-projetoisp,-,30/04/2025 14:31,30/04/2025 14:32,-,0.0 dias,-,-,-,-,2025-04-30 14:31:00,
1688418,Contrato Ativo,integracao-projetoisp,-,30/04/2025 14:32,30/04/2025 14:35,-,0.0 dias,-,-,-,-,2025-04-30 14:32:00,
1688418,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,30/04/2025 14:35,30/04/2025 14:35,-,0.0 dias,-,-,-,-,2025-04-30 14:35:00,
1688418,Contratos Encerrados,celiene.pinho@nava.com.br,-,30/04/2025 14:35,-,-,-,-,-,-,-,2025-04-30 14:35:00,
1434511,Aguardando Verificação/Aprovação (NAVA),-,-,16/01/2025 11:43,16/01/2025 16:41,-,0.21 dias,-,-,-,-,2025-01-16 11:43:00,
1434511,Enviado para o RM (Integração),carlos@zapform.com.br,-,16/01/2025 16:41,16/01/2025 16:42,-,0.0 dias,-,-,-,-,2025-01-16 16:41:00,
1434511,Contrato Ativo,carlos@zapform.com.br,-,16/01/2025 16:42,17/03/2025 16:10,-,59.98 dias,-,-,-,-,2025-01-16 16:42:00,
1434511,Cancelado,carlos@zapform.com.br,-,17/03/2025 16:10,-,-,-,-,-,-,-,2025-03-17 16:10:00,
1434553,Aguardando Verificação/Aprovação (NAVA),-,-,16/01/2025 11:47,16/01/2025 11:56,-,0.01 dias,-,-,-,-,2025-01-16 11:47:00,
1434553,Cancelado,carlos@zapform.com.br,-,16/01/2025 11:56,10/03/2025 11:58,-,53.0 dias,-,-,-,-,2025-01-16 11:56:00,
1434553,Aguardando Verificação/Aprovação (NAVA),celiene.pinho@nava.com.br,-,10/03/2025 11:58,10/03/2025 12:03,-,0.0 dias,-,-,-,-,2025-03-10 11:58:00,
1434553,Enviado para o RM (Integração),carlos@zapform.com.br,-,10/03/2025 12:03,10/03/2025 12:07,-,0.0 dias,-,-,-,-,2025-03-10 12:03:00,
1434553,Aguardando Verificação/Aprovação (NAVA),celiene.pinho@nava.com.br,-,10/03/2025 12:07,10/03/2025 14:12,-,0.09 dias,-,-,-,-,2025-03-10 12:07:00,
1434553,Enviado para o RM (Integração),carlos@zapform.com.br,-,10/03/2025 14:12,12/03/2025 17:00,-,2.12 dias,-,-,-,-,2025-03-10 14:12:00,
1434553,Cancelado,carlos@zapform.com.br,-,12/03/2025 17:00,20/05/2025 16:40,-,68.99 dias,-,-,-,-,2025-03-12 17:00:00,
1434553,Contrato Ativo,thais.roberta@nava.com.br,-,20/05/2025 16:40,20/05/2025 16:43,-,0.0 dias,-,-,-,-,2025-05-20 16:40:00,
1434553,Cancelado,thais.roberta@nava.com.br,-,20/05/2025 16:43,-,-,-,-,-,-,-,2025-05-20 16:43:00,
1827851,Aguardando Verificação/Aprovação (NAVA),-,-,11/07/2025 16:34,11/07/2025 16:36,-,0.0 dias,-,-,-,-,2025-07-11 16:34:00,
1827851,Enviado para o RM (Integração),integracao-projetoisp,-,11/07/2025 16:36,11/07/2025 16:37,-,0.0 dias,-,-,-,-,2025-07-11 16:36:00,
1827851,Contrato Ativo,integracao-projetoisp,-,11/07/2025 16:37,-,-,-,-,-,-,-,2025-07-11 16:37:00,
1688628,Aguardando Verificação/Aprovação (NAVA),-,-,30/04/2025 14:51,30/04/2025 14:51,-,0.0 dias,-,-,-,-,2025-04-30 14:51:00,
1688628,Enviado para o RM (Integração),integracao-projetoisp,-,30/04/2025 14:51,30/04/2025 14:52,-,0.0 dias,-,-,-,-,2025-04-30 14:51:00,
1688628,Contrato Ativo,integracao-projetoisp,-,30/04/2025 14:52,26/05/2025 10:13,-,25.81 dias,-,-,-,-,2025-04-30 14:52:00,
1688628,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,26/05/2025 10:13,26/05/2025 10:13,-,0.0 dias,-,-,-,-,2025-05-26 10:13:00,
1688628,Contratos Encerrados,gabriels.santos@nava.com.br,-,26/05/2025 10:13,-,-,-,-,-,-,-,2025-05-26 10:13:00,
1549520,Aguardando Verificação/Aprovação (NAVA),-,-,10/03/2025 14:07,10/03/2025 14:10,-,0.0 dias,-,-,-,-,2025-03-10 14:07:00,
1549520,Enviado para o RM (Integração),carlos@zapform.com.br,-,10/03/2025 14:10,10/03/2025 14:10,-,0.0 dias,-,-,-,-,2025-03-10 14:10:00,
1549520,Erro de Importação,carlos@zapform.com.br,-,10/03/2025 14:10,01/04/2025 14:13,-,22.0 dias,-,-,-,-,2025-03-10 14:10:00,
1549520,Cancelado,carlos@zapform.com.br,-,01/04/2025 14:13,-,-,-,-,-,-,-,2025-04-01 14:13:00,
1713395,Aguardando Verificação/Aprovação (NAVA),-,-,12/05/2025 11:40,12/05/2025 11:41,-,0.0 dias,-,-,-,-,2025-05-12 11:40:00,
1713395,Enviado para o RM (Integração),integracao-projetoisp,-,12/05/2025 11:41,12/05/2025 11:41,-,0.0 dias,-,-,-,-,2025-05-12 11:41:00,
1713395,Contrato Ativo,integracao-projetoisp,-,12/05/2025 11:41,-,-,-,-,-,-,-,2025-05-12 11:41:00,
1688888,Aguardando Verificação/Aprovação (NAVA),-,-,30/04/2025 15:14,30/04/2025 15:15,-,0.0 dias,-,-,-,-,2025-04-30 15:14:00,
1688888,Enviado para o RM (Integração),integracao-projetoisp,-,30/04/2025 15:15,30/04/2025 15:16,-,0.0 dias,-,-,-,-,2025-04-30 15:15:00,
1688888,Contrato Ativo,integracao-projetoisp,-,30/04/2025 15:16,-,-,-,-,-,-,-,2025-04-30 15:16:00,
1705397,Aguardando Verificação/Aprovação (NAVA),-,-,07/05/2025 11:12,07/05/2025 11:13,-,0.0 dias,-,-,-,-,2025-05-07 11:12:00,
1705397,Enviado para o RM (Integração),integracao-projetoisp,-,07/05/2025 11:13,07/05/2025 11:13,-,0.0 dias,-,-,-,-,2025-05-07 11:13:00,
1705397,Contrato Ativo,integracao-projetoisp,-,07/05/2025 11:13,07/05/2025 11:15,-,0.0 dias,-,-,-,-,2025-05-07 11:13:00,
1705397,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,07/05/2025 11:15,07/05/2025 11:17,-,0.0 dias,-,-,-,-,2025-05-07 11:15:00,
1705397,Enviado para o RM (Integração),integracao-projetoisp,-,07/05/2025 11:17,07/05/2025 11:17,-,0.0 dias,-,-,-,-,2025-05-07 11:17:00,
1705397,Contrato Ativo,integracao-projetoisp,-,07/05/2025 11:17,-,-,-,-,-,-,-,2025-05-07 11:17:00,
1344981,Aguardando Verificação/Aprovação (NAVA),-,-,28/11/2024 13:48,28/11/2024 14:01,-,0.01 dias,-,-,-,-,2024-11-28 13:48:00,
1344981,Enviado para o RM (Integração),carlos@zapform.com.br,-,28/11/2024 14:01,29/11/2024 10:51,-,0.87 dias,-,-,-,-,2024-11-28 14:01:00,
1344981,Contrato Ativo,carlos@zapform.com.br,-,29/11/2024 10:51,29/11/2024 10:52,-,0.0 dias,-,-,-,-,2024-11-29 10:51:00,
1344981,Em Revisão (NAVA),carlos@zapform.com.br,-,29/11/2024 10:52,25/02/2025 14:29,-,88.15 dias,-,-,-,-,2024-11-29 10:52:00,
1344981,Cancelado,carlos@zapform.com.br,-,25/02/2025 14:29,-,-,-,-,-,-,-,2025-02-25 14:29:00,
1852898,Aguardando Verificação/Aprovação (NAVA),-,-,24/07/2025 10:33,24/07/2025 10:34,-,0.0 dias,-,-,-,-,2025-07-24 10:33:00,
1852898,Enviado para o RM (Integração),integracao-projetoisp,-,24/07/2025 10:34,24/07/2025 10:34,-,0.0 dias,-,-,-,-,2025-07-24 10:34:00,
1852898,Contrato Ativo,integracao-projetoisp,-,24/07/2025 10:34,31/07/2025 11:17,-,7.03 dias,-,-,-,-,2025-07-24 10:34:00,
1852898,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,31/07/2025 11:17,-,-,-,-,-,-,-,2025-07-31 11:17:00,
1754624,Aguardando Verificação/Aprovação (NAVA),-,-,04/06/2025 11:32,04/06/2025 11:33,-,0.0 dias,-,-,-,-,2025-06-04 11:32:00,
1754624,Enviado para o RM (Integração),integracao-projetoisp,-,04/06/2025 11:33,04/06/2025 11:34,-,0.0 dias,-,-,-,-,2025-06-04 11:33:00,
1754624,Contrato Ativo,integracao-projetoisp,-,04/06/2025 11:34,04/06/2025 12:02,-,0.02 dias,-,-,-,-,2025-06-04 11:34:00,
1754624,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,04/06/2025 12:02,04/06/2025 12:26,-,0.02 dias,-,-,-,-,2025-06-04 12:02:00,
1754624,Enviado para o RM (Integração),integracao-projetoisp,-,04/06/2025 12:26,04/06/2025 12:27,-,0.0 dias,-,-,-,-,2025-06-04 12:26:00,
1754624,Contrato Ativo,integracao-projetoisp,-,04/06/2025 12:27,-,-,-,-,-,-,-,2025-06-04 12:27:00,
1689097,Aguardando Verificação/Aprovação (NAVA),-,-,30/04/2025 15:32,30/04/2025 15:32,-,0.0 dias,-,-,-,-,2025-04-30 15:32:00,
1689097,Enviado para o RM (Integração),integracao-projetoisp,-,30/04/2025 15:32,30/04/2025 15:33,-,0.0 dias,-,-,-,-,2025-04-30 15:32:00,
1689097,Contrato Ativo,integracao-projetoisp,-,30/04/2025 15:33,-,-,-,-,-,-,-,2025-04-30 15:33:00,
1549868,Aguardando Verificação/Aprovação (NAVA),-,-,10/03/2025 16:31,10/03/2025 16:39,-,0.01 dias,-,-,-,-,2025-03-10 16:31:00,
1549868,Enviado para o RM (Integração),carlos@zapform.com.br,-,10/03/2025 16:39,10/03/2025 16:39,-,0.0 dias,-,-,-,-,2025-03-10 16:39:00,
1549868,Erro de Importação,carlos@zapform.com.br,-,10/03/2025 16:39,01/04/2025 14:13,-,21.9 dias,-,-,-,-,2025-03-10 16:39:00,
1549868,Cancelado,carlos@zapform.com.br,-,01/04/2025 14:13,-,-,-,-,-,-,-,2025-04-01 14:13:00,
1533486,Aguardando Verificação/Aprovação (NAVA),-,-,28/02/2025 16:24,28/02/2025 16:25,-,0.0 dias,-,-,-,-,2025-02-28 16:24:00,
1533486,Enviado para o RM (Integração),admin-ale,-,28/02/2025 16:25,28/02/2025 16:26,-,0.0 dias,-,-,-,-,2025-02-28 16:25:00,
1533486,Erro de Importação,carlos@zapform.com.br,-,28/02/2025 16:26,28/02/2025 16:26,-,0.0 dias,-,-,-,-,2025-02-28 16:26:00,
1533486,Contrato Ativo,admin-ale,-,28/02/2025 16:26,28/02/2025 16:31,-,0.0 dias,-,-,-,-,2025-02-28 16:26:00,
1533486,Enviado para o RM (Integração),carlos@zapform.com.br,-,28/02/2025 16:31,28/02/2025 16:32,-,0.0 dias,-,-,-,-,2025-02-28 16:31:00,
1533486,Erro de Importação,carlos@zapform.com.br,-,28/02/2025 16:32,01/04/2025 14:13,-,31.9 dias,-,-,-,-,2025-02-28 16:32:00,
1533486,Cancelado,carlos@zapform.com.br,-,01/04/2025 14:13,-,-,-,-,-,-,-,2025-04-01 14:13:00,
1754701,Aguardando Verificação/Aprovação (NAVA),-,-,04/06/2025 12:07,04/06/2025 12:15,-,0.01 dias,-,-,-,-,2025-06-04 12:07:00,
1754701,Enviado para o RM (Integração),integracao-projetoisp,-,04/06/2025 12:15,04/06/2025 12:15,-,0.0 dias,-,-,-,-,2025-06-04 12:15:00,
1754701,Contrato Ativo,integracao-projetoisp,-,04/06/2025 12:15,04/06/2025 12:41,-,0.02 dias,-,-,-,-,2025-06-04 12:15:00,
1754701,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,04/06/2025 12:41,04/06/2025 12:42,-,0.0 dias,-,-,-,-,2025-06-04 12:41:00,
1754701,Enviado para o RM (Integração),integracao-projetoisp,-,04/06/2025 12:42,04/06/2025 12:42,-,0.0 dias,-,-,-,-,2025-06-04 12:42:00,
1754701,Contrato Ativo,integracao-projetoisp,-,04/06/2025 12:42,-,-,-,-,-,-,-,2025-06-04 12:42:00,
1549913,Aguardando Verificação/Aprovação (NAVA),-,-,10/03/2025 16:51,10/03/2025 16:51,-,0.0 dias,-,-,-,-,2025-03-10 16:51:00,
1549913,Enviado para o RM (Integração),carlos@zapform.com.br,-,10/03/2025 16:51,10/03/2025 16:53,-,0.0 dias,-,-,-,-,2025-03-10 16:51:00,
1549913,Contrato Ativo,carlos@zapform.com.br,-,10/03/2025 16:53,14/03/2025 16:14,-,3.97 dias,-,-,-,-,2025-03-10 16:53:00,
1549913,Cancelado,carlos@zapform.com.br,-,14/03/2025 16:14,-,-,-,-,-,-,-,2025-03-14 16:14:00,
1689189,Aguardando Verificação/Aprovação (NAVA),-,-,30/04/2025 15:44,30/04/2025 15:45,-,0.0 dias,-,-,-,-,2025-04-30 15:44:00,
1689189,Enviado para o RM (Integração),integracao-projetoisp,-,30/04/2025 15:45,30/04/2025 15:46,-,0.0 dias,-,-,-,-,2025-04-30 15:45:00,
1689189,Contrato Ativo,integracao-projetoisp,-,30/04/2025 15:46,-,-,-,-,-,-,-,2025-04-30 15:46:00,
1353319,Aguardando Verificação/Aprovação (NAVA),-,-,05/12/2024 12:53,25/02/2025 16:02,-,82.13 dias,-,-,-,-,2024-12-05 12:53:00,
1353319,Cancelado,carlos@zapform.com.br,-,25/02/2025 16:02,-,-,-,-,-,-,-,2025-02-25 16:02:00,
1549940,Aguardando Verificação/Aprovação (NAVA),-,-,10/03/2025 17:00,10/03/2025 17:00,-,0.0 dias,-,-,-,-,2025-03-10 17:00:00,
1549940,Enviado para o RM (Integração),carlos@zapform.com.br,-,10/03/2025 17:00,10/03/2025 17:00,-,0.0 dias,-,-,-,-,2025-03-10 17:00:00,
1549940,Erro de Importação,carlos@zapform.com.br,-,10/03/2025 17:00,10/03/2025 17:04,-,0.0 dias,-,-,-,-,2025-03-10 17:00:00,
1549940,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,10/03/2025 17:04,10/03/2025 17:06,-,0.0 dias,-,-,-,-,2025-03-10 17:04:00,
1549940,Erro de Importação,carlos@zapform.com.br,-,10/03/2025 17:06,01/04/2025 14:13,-,21.88 dias,-,-,-,-,2025-03-10 17:06:00,
1549940,Cancelado,carlos@zapform.com.br,-,01/04/2025 14:13,-,-,-,-,-,-,-,2025-04-01 14:13:00,
1738360,Aguardando Verificação/Aprovação (NAVA),-,-,26/05/2025 17:15,26/05/2025 17:16,-,0.0 dias,-,-,-,-,2025-05-26 17:15:00,
1738360,Enviado para o RM (Integração),integracao-projetoisp,-,26/05/2025 17:16,26/05/2025 17:16,-,0.0 dias,-,-,-,-,2025-05-26 17:16:00,
1738360,Contrato Ativo,integracao-projetoisp,-,26/05/2025 17:16,-,-,-,-,-,-,-,2025-05-26 17:16:00,
1861261,Aguardando Verificação/Aprovação (NAVA),-,-,28/07/2025 15:58,28/07/2025 15:59,-,0.0 dias,-,-,-,-,2025-07-28 15:58:00,
1861261,Enviado para o RM (Integração),integracao-projetoisp,-,28/07/2025 15:59,28/07/2025 15:59,-,0.0 dias,-,-,-,-,2025-07-28 15:59:00,
1861261,Contrato Ativo,integracao-projetoisp,-,28/07/2025 15:59,06/08/2025 09:26,-,8.73 dias,-,-,-,-,2025-07-28 15:59:00,
1861261,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,06/08/2025 09:26,06/08/2025 09:27,-,0.0 dias,-,-,-,-,2025-08-06 09:26:00,
1861261,Contratos Encerrados,gabriels.santos@nava.com.br,-,06/08/2025 09:27,-,-,-,-,-,-,-,2025-08-06 09:27:00,
1550009,Aguardando Verificação/Aprovação (NAVA),-,-,10/03/2025 17:40,10/03/2025 17:40,-,0.0 dias,-,-,-,-,2025-03-10 17:40:00,
1550009,Enviado para o RM (Integração),carlos@zapform.com.br,-,10/03/2025 17:40,10/03/2025 17:40,-,0.0 dias,-,-,-,-,2025-03-10 17:40:00,
1550009,Contrato Ativo,carlos@zapform.com.br,-,10/03/2025 17:40,14/03/2025 16:14,-,3.94 dias,-,-,-,-,2025-03-10 17:40:00,
1550009,Cancelado,carlos@zapform.com.br,-,14/03/2025 16:14,-,-,-,-,-,-,-,2025-03-14 16:14:00,
1763019,Aguardando Verificação/Aprovação (NAVA),-,-,09/06/2025 12:01,-,-,-,-,-,-,-,2025-06-09 12:01:00,
1853146,Aguardando Verificação/Aprovação (NAVA),-,-,24/07/2025 11:09,24/07/2025 11:10,-,0.0 dias,-,-,-,-,2025-07-24 11:09:00,
1853146,Enviado para o RM (Integração),integracao-projetoisp,-,24/07/2025 11:10,24/07/2025 11:11,-,0.0 dias,-,-,-,-,2025-07-24 11:10:00,
1853146,Contrato Ativo,integracao-projetoisp,-,24/07/2025 11:11,24/07/2025 11:11,-,0.0 dias,-,-,-,-,2025-07-24 11:11:00,
1853146,Enviado para o RM (Integração),celiene.pinho@nava.com.br,-,24/07/2025 11:11,05/08/2025 10:53,-,11.99 dias,-,-,-,-,2025-07-24 11:11:00,
1853146,Contrato Ativo,celiene.pinho@nava.com.br,-,05/08/2025 10:53,-,-,-,-,-,-,-,2025-08-05 10:53:00,
1550055,Aguardando Verificação/Aprovação (NAVA),-,-,10/03/2025 17:51,12/03/2025 16:23,-,1.94 dias,-,-,-,-,2025-03-10 17:51:00,
1550055,Cancelado,carlos@zapform.com.br,-,12/03/2025 16:23,-,-,-,-,-,-,-,2025-03-12 16:23:00,
1820440,Aguardando Verificação/Aprovação (NAVA),-,-,08/07/2025 12:21,08/07/2025 12:21,-,0.0 dias,-,-,-,-,2025-07-08 12:21:00,
1820440,Enviado para o RM (Integração),integracao-projetoisp,-,08/07/2025 12:21,08/07/2025 12:22,-,0.0 dias,-,-,-,-,2025-07-08 12:21:00,
1820440,Contrato Ativo,integracao-projetoisp,-,08/07/2025 12:22,08/07/2025 12:26,-,0.0 dias,-,-,-,-,2025-07-08 12:22:00,
1820440,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,08/07/2025 12:26,08/07/2025 12:27,-,0.0 dias,-,-,-,-,2025-07-08 12:26:00,
1820440,Enviado para o RM (Integração),integracao-projetoisp,-,08/07/2025 12:27,08/07/2025 12:27,-,0.0 dias,-,-,-,-,2025-07-08 12:27:00,
1820440,Contrato Ativo,integracao-projetoisp,-,08/07/2025 12:27,-,-,-,-,-,-,-,2025-07-08 12:27:00,
1673109,Aguardando Verificação/Aprovação (NAVA),-,-,24/04/2025 15:12,24/04/2025 15:12,-,0.0 dias,-,-,-,-,2025-04-24 15:12:00,
1673109,Enviado para o RM (Integração),integracao-projetoisp,-,24/04/2025 15:12,24/04/2025 15:14,-,0.0 dias,-,-,-,-,2025-04-24 15:12:00,
1673109,Contrato Ativo,integracao-projetoisp,-,24/04/2025 15:14,-,-,-,-,-,-,-,2025-04-24 15:14:00,
1664998,Aguardando Verificação/Aprovação (NAVA),-,-,22/04/2025 10:47,22/04/2025 10:48,-,0.0 dias,-,-,-,-,2025-04-22 10:47:00,
1664998,Enviado para o RM (Integração),integracao-projetoisp,-,22/04/2025 10:48,22/04/2025 10:49,-,0.0 dias,-,-,-,-,2025-04-22 10:48:00,
1664998,Contrato Ativo,integracao-projetoisp,-,22/04/2025 10:49,-,-,-,-,-,-,-,2025-04-22 10:49:00,
1632230,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 12:13,09/04/2025 11:57,-,0.99 dias,-,-,-,-,2025-04-08 12:13:00,
1632230,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 11:57,09/04/2025 11:58,-,0.0 dias,-,-,-,-,2025-04-09 11:57:00,
1632230,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 11:58,-,-,-,-,-,-,-,2025-04-09 11:58:00,
1665026,Aguardando Verificação/Aprovação (NAVA),-,-,22/04/2025 10:52,22/04/2025 10:52,-,0.0 dias,-,-,-,-,2025-04-22 10:52:00,
1665026,Enviado para o RM (Integração),integracao-projetoisp,-,22/04/2025 10:52,22/04/2025 10:52,-,0.0 dias,-,-,-,-,2025-04-22 10:52:00,
1665026,Contrato Ativo,integracao-projetoisp,-,22/04/2025 10:52,23/04/2025 13:14,-,1.1 dias,-,-,-,-,2025-04-22 10:52:00,
1665026,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,23/04/2025 13:14,23/04/2025 13:15,-,0.0 dias,-,-,-,-,2025-04-23 13:14:00,
1665026,Cancelado,carlos@zapform.com.br,-,23/04/2025 13:15,-,-,-,-,-,-,-,2025-04-23 13:15:00,
1632268,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 12:36,09/04/2025 12:00,-,0.97 dias,-,-,-,-,2025-04-08 12:36:00,
1632268,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 12:00,09/04/2025 12:00,-,0.0 dias,-,-,-,-,2025-04-09 12:00:00,
1632268,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 12:00,27/05/2025 13:06,-,48.05 dias,-,-,-,-,2025-04-09 12:00:00,
1632268,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,27/05/2025 13:06,27/05/2025 13:07,-,0.0 dias,-,-,-,-,2025-05-27 13:06:00,
1632268,Enviado para o RM (Integração),integracao-projetoisp,-,27/05/2025 13:07,27/05/2025 13:07,-,0.0 dias,-,-,-,-,2025-05-27 13:07:00,
1632268,Contrato Ativo,integracao-projetoisp,-,27/05/2025 13:07,-,-,-,-,-,-,-,2025-05-27 13:07:00,
1632272,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 12:36,10/04/2025 14:51,-,2.09 dias,-,-,-,-,2025-04-08 12:36:00,
1632272,Enviado para o RM (Integração),carlos@zapform.com.br,-,10/04/2025 14:51,10/04/2025 14:52,-,0.0 dias,-,-,-,-,2025-04-10 14:51:00,
1632272,Contrato Ativo,carlos@zapform.com.br,-,10/04/2025 14:52,-,-,-,-,-,-,-,2025-04-10 14:52:00,
1632274,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 12:37,09/04/2025 12:01,-,0.98 dias,-,-,-,-,2025-04-08 12:37:00,
1632274,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 12:01,09/04/2025 12:02,-,0.0 dias,-,-,-,-,2025-04-09 12:01:00,
1632274,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 12:02,05/05/2025 14:08,-,26.09 dias,-,-,-,-,2025-04-09 12:02:00,
1632274,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,05/05/2025 14:08,05/05/2025 14:08,-,0.0 dias,-,-,-,-,2025-05-05 14:08:00,
1632274,Cancelado,carlos@zapform.com.br,-,05/05/2025 14:08,-,-,-,-,-,-,-,2025-05-05 14:08:00,
1632276,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 12:37,09/04/2025 12:02,-,0.98 dias,-,-,-,-,2025-04-08 12:37:00,
1632276,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 12:02,09/04/2025 12:03,-,0.0 dias,-,-,-,-,2025-04-09 12:02:00,
1632276,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 12:03,-,-,-,-,-,-,-,2025-04-09 12:03:00,
1632278,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 12:37,09/04/2025 12:03,-,0.98 dias,-,-,-,-,2025-04-08 12:37:00,
1632278,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 12:03,09/04/2025 12:04,-,0.0 dias,-,-,-,-,2025-04-09 12:03:00,
1632278,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 12:04,19/05/2025 10:15,-,39.92 dias,-,-,-,-,2025-04-09 12:04:00,
1632278,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,19/05/2025 10:15,19/05/2025 10:25,-,0.01 dias,-,-,-,-,2025-05-19 10:15:00,
1632278,Cancelado,celiene.pinho@nava.com.br,-,19/05/2025 10:25,-,-,-,-,-,-,-,2025-05-19 10:25:00,
1632282,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 12:38,09/04/2025 13:55,-,1.05 dias,-,-,-,-,2025-04-08 12:38:00,
1632282,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 13:55,09/04/2025 13:56,-,0.0 dias,-,-,-,-,2025-04-09 13:55:00,
1632282,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 13:56,19/05/2025 10:21,-,39.85 dias,-,-,-,-,2025-04-09 13:56:00,
1632282,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,19/05/2025 10:21,19/05/2025 10:22,-,0.0 dias,-,-,-,-,2025-05-19 10:21:00,
1632282,Cancelado,celiene.pinho@nava.com.br,-,19/05/2025 10:22,-,-,-,-,-,-,-,2025-05-19 10:22:00,
1632286,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 12:38,09/04/2025 12:05,-,0.98 dias,-,-,-,-,2025-04-08 12:38:00,
1632286,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 12:05,09/04/2025 12:06,-,0.0 dias,-,-,-,-,2025-04-09 12:05:00,
1632286,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 12:06,11/07/2025 11:56,-,92.99 dias,-,-,-,-,2025-04-09 12:06:00,
1632286,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,11/07/2025 11:56,14/07/2025 14:34,-,3.11 dias,-,-,-,-,2025-07-11 11:56:00,
1632286,Enviado para o RM (Integração),integracao-projetoisp,-,14/07/2025 14:34,14/07/2025 14:35,-,0.0 dias,-,-,-,-,2025-07-14 14:34:00,
1632286,Contrato Ativo,integracao-projetoisp,-,14/07/2025 14:35,-,-,-,-,-,-,-,2025-07-14 14:35:00,
1632288,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 12:39,09/04/2025 12:06,-,0.98 dias,-,-,-,-,2025-04-08 12:39:00,
1632288,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 12:06,09/04/2025 12:07,-,0.0 dias,-,-,-,-,2025-04-09 12:06:00,
1632288,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 12:07,-,-,-,-,-,-,-,2025-04-09 12:07:00,
1665058,Aguardando Verificação/Aprovação (NAVA),-,-,22/04/2025 11:03,22/04/2025 11:03,-,0.0 dias,-,-,-,-,2025-04-22 11:03:00,
1665058,Enviado para o RM (Integração),integracao-projetoisp,-,22/04/2025 11:03,22/04/2025 11:04,-,0.0 dias,-,-,-,-,2025-04-22 11:03:00,
1665058,Contrato Ativo,integracao-projetoisp,-,22/04/2025 11:04,23/04/2025 13:15,-,1.09 dias,-,-,-,-,2025-04-22 11:04:00,
1665058,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,23/04/2025 13:15,23/04/2025 13:15,-,0.0 dias,-,-,-,-,2025-04-23 13:15:00,
1665058,Cancelado,carlos@zapform.com.br,-,23/04/2025 13:15,-,-,-,-,-,-,-,2025-04-23 13:15:00,
1632291,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 12:39,09/04/2025 12:07,-,0.98 dias,-,-,-,-,2025-04-08 12:39:00,
1632291,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 12:07,09/04/2025 12:08,-,0.0 dias,-,-,-,-,2025-04-09 12:07:00,
1632291,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 12:08,26/06/2025 11:09,-,77.96 dias,-,-,-,-,2025-04-09 12:08:00,
1632291,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,26/06/2025 11:09,26/06/2025 11:17,-,0.01 dias,-,-,-,-,2025-06-26 11:09:00,
