ID do Card,Responsável,Whatsapp Nome Fornecedor,Whatsapp Número Fornecedor,Status,Data de Criação,Última Alteração,Etiquetas,Prioridade,Nome Card,Período do contrato (Meses),Dias antes do vencimento para receber fatura,Valor,Dia de vencimento,Meio de pagamento,Designação,Data de início do contrato,Cobranças avulsas,Link da card na Viabilidade,Card ID na Viabilidade,Unnamed: 20,Unnamed: 21,Unnamed: 22,
1853146,Jurídico,MVZ LAN INTERNET E INFORMATICA,5521979744543,Contrato Ativo,24/07/2025,05/08/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - SECRETARIA DE ESTADO DE ADMINTRAÇÃO PENITENCIÁRIA - - BANDA LARGA - SEAP BANGU- PRESIDIO FEMININO,12,10,105,10,Boleto Bancário,RJO60027796,10/07/2025,"[{' Cobrança avulsa': 1, '01 - Dias antes do vencimento': 10, '02 - Valor': 1750, '03 - Data de vencimento': '25/07/2025', '04 - Meio de pagamento': 'OptionList;1;Boleto Bancário;Cartão de Crédito;Transferência Bancária;PIX', '05 - Designação': 'RJO60027796'}]",https://app.zapform.com.br/c/726/workflow/1758388,1758388,-,,,
1550055,Jurídico,Alexandre Guerreiro,554187780165,Cancelado,10/03/2025,12/03/2025,-,Sem prioridade,-,2,2,34,1,Boleto Bancário,design teste,-,[],https://app.zapform.com.br/c/726/workflow/1549460,1549460,-,,,
1820440,Jurídico,IMICRO PROVEDORES DE INTERNET LTDA,553234241024,Contrato Ativo,08/07/2025,17/07/2025,-,Sem prioridade,COPASA - BARÃO DE MONTE ALTO,12,10,"450,00",28,Boleto Bancário,CAAL5010009,23/06/2021,[],https://app.zapform.com.br/c/726/workflow/1820426,1820426,-,,,
1664998,Jurídico,REDE GIGA NET TELECOMUNICACOES LTDA,556799998179,Contrato Ativo,22/04/2025,22/04/2025,-,Sem prioridade,TELEMAR  -  MPMS CAMAPUÃ CAP 5010015 - CAP5010015,12,10,"1000,00",20,Boleto Bancário,CAP5010015,20/04/2025,[],https://app.zapform.com.br/c/726/workflow/1632297,1632297,-,,,
1632230,Jurídico,LWNET COMERCIO E SERVICOS DE COMUNICACOES LTDA,558132990305,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,TELEMAR - PAA MADALENA - MDX5040300,12,10,"100,00",28,Boleto Bancário,MDX5040300,28/01/2022,[],https://app.zapform.com.br/c/726/workflow/1632229,1632229,-,,,
1665026,Jurídico,REDE GIGA NET TELECOMUNICACOES LTDA,556799998179,Cancelado,22/04/2025,23/04/2025,-,Sem prioridade,TELEMAR  -  MPMS CAMAPUÃ CAP 5010015 - CAP5010015,1,10,1000,20,Boleto Bancário,CAP5010015,20/03/2025,[],https://app.zapform.com.br/c/726/workflow/1632297,1632297,-,,,
1632268,Jurídico,IMICRO PROVEDORES DE INTERNET LTDA,553234241024,Contrato Ativo,08/04/2025,27/05/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA ERVALIA - ERV5011160,12,10,"89,90",25,Boleto Bancário,ERV5011160,25/01/2022,[],https://app.zapform.com.br/c/726/workflow/1632267,1632267,-,,,
1632272,Jurídico,INTERSOFT INTERNET E SOFTWARE EIRELI,557791702451,Contrato Ativo,08/04/2025,10/04/2025,-,Sem prioridade,TELEMAR -  AG PINDAI - PDY 5010297 - PDY5010297,12,10,"69,90",15,Boleto Bancário,PDY5010297,15/02/2023,[],https://app.zapform.com.br/c/726/workflow/1632271,1632271,-,,,
1632274,Jurídico,INPASUPRI COMERCIO DE SUPRIMENTOS DE INFORMATICA LTDA,557781031706,Cancelado,08/04/2025,05/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COLEGIO ESTADUAL ALFREDO DUTRA - 1118899 - ING5022110,12,10,"250,00",25,Boleto Bancário,ING5022110,25/07/2023,[],https://app.zapform.com.br/c/726/workflow/1632273,1632273,-,,,
1632276,Jurídico,AVELAR EMPREENDIMENTOS LTDA,557781634080,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COLEGIO ESTADUAL LUIS PRISCO VIANA - 1140606 - LRL5010164,12,10,"200,00",15,Boleto Bancário,LRL5010164,05/07/2022,[],https://app.zapform.com.br/c/726/workflow/1632275,1632275,-,,,
1632278,Jurídico,LINK SPEED PROVEDOR DE INTERNET LTDA,555499788814,Cancelado,08/04/2025,19/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COLEGIO ESTADUAL DE COCOS - 1131607 - COX5010488,12,10,100,20,Boleto Bancário,COX5010488,20/05/2022,[],https://app.zapform.com.br/c/726/workflow/1632277,1632277,-,,,
1632282,Jurídico,LINK SPEED PROVEDOR DE INTERNET LTDA,555499788814,Cancelado,08/04/2025,19/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COLEGIO ESTADUAL FRANCISCO MOREIRA ALVES - 1141726 - JBI5010162,12,10,"159,90",20,Boleto Bancário,JBI5010162,01/06/2022,[],https://app.zapform.com.br/c/726/workflow/1632280,1632280,-,,,
1632286,Jurídico,LINKS INFORMATICA,557736572320,Contrato Ativo,08/04/2025,14/07/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - BRADESCO - PAA - TABOCAS DO BREJO VELHO - LINK BACKUP - TBV5010364,12,10,"200,00",25,Boleto Bancário,TBV5010364,25/09/2022,[],https://app.zapform.com.br/c/726/workflow/1632283,1632283,-,,,
1632288,Jurídico,D T PROVEDOR DE INTERNET LTDA,555532425752,Contrato Ativo,08/04/2025,10/06/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - LOJA 599 - IÇARA - LINK TITULAR - YCA5010045,12,10,"179,89",25,Boleto Bancário,YCA5010045,25/11/2022,[],https://app.zapform.com.br/c/726/workflow/1632287,1632287,-,,,
1665058,Jurídico,REDE GIGA NET TELECOMUNICACOES LTDA,556799998179,Cancelado,22/04/2025,23/04/2025,-,Sem prioridade,TELEMAR  -  MPMS CAMAPUÃ CAP 5010015 - CAP5010015,1,10,"1000,00",25,Boleto Bancário,CAP5010015,25/03/2025,[],https://app.zapform.com.br/c/726/workflow/1632297,1632297,-,,,
1632291,Jurídico,ACESSOLINE TELECOMUNICACOES LTDA,14798740000120,Contrato Ativo,08/04/2025,26/06/2025,-,Sem prioridade,PLANO DE AÇÃO - PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 253 - JOAÇABA - JCA5010053,9,10,"200,00",25,Boleto Bancário,JCA5010053,25/11/2022,[],https://app.zapform.com.br/c/726/workflow/1632289,1632289,-,,,
1632294,Jurídico,H+ INFORMATICA LTDA,18207805000176,Erro de Importação,08/04/2025,22/07/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA MONTE ALEGRE DO PIAUI - MOU5010339,12,10,"119,90",25,Boleto Bancário,MOU5010339,25/11/2023,[],https://app.zapform.com.br/c/726/workflow/1632293,1632293,-,,,
1820712,Jurídico,WORK TELECOM,5522998874101,Contrato Ativo,08/07/2025,22/07/2025,-,Sem prioridade,"PEDIDO DE CONEXÃO NOVA - MTE ( MINISTÉRIO DO TRABALHO E EMPREGO)  - RJSDA00187  -  - IP CORPORATIVO  - BOM JESUS DE ITABAPOANA 
",12,10,"139,80",21,Boleto Bancário,RJSDA00187,24/06/2025,"[{' Cobrança avulsa': 1, '01 - Dias antes do vencimento': 10, '02 - Valor': 150, '03 - Data de vencimento': '21/07/2025', '04 - Meio de pagamento': 'OptionList;1;Boleto Bancário;Cartão de Crédito;Transferência Bancária;PIX', '05 - Designação': 'RJSDA00187'}]",https://app.zapform.com.br/c/726/workflow/1754091,1754091,-,,,
1632296,Jurídico,INFO LAN INTERNET INFORMATICA E ACESSORIOS,36236299000125,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - GFV5010444,12,10,"200,00",10,Boleto Bancário,GFV5010444,10/02/2023,[],https://app.zapform.com.br/c/726/workflow/1632295,1632295,-,,,
1632298,Jurídico,REDE GIGA NET TELECOMUNICACOES LTDA,558681768017,Cancelado,08/04/2025,23/04/2025,-,Sem prioridade,TELEMAR  -  MPMS CAMAPUÃ CAP 5010015 - CAP5010015,12,10,"1000,00",20,Boleto Bancário,CAP5010015,20/01/2023,[],https://app.zapform.com.br/c/726/workflow/1632297,1632297,-,,,
1632301,Jurídico,AD WAVE TELECOM,00530690000190,Contrato Ativo,08/04/2025,19/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - TUCANO - BA - BANCO BRADESCO S.A. - TCN5011154,10,10,"300,00",20,Boleto Bancário,TCN5011154,20/10/2024,[],https://app.zapform.com.br/c/726/workflow/1632299,1632299,-,,,
1632303,Jurídico,RW TELECOMUNICACOES E SERVICOS LTDA,557799668989,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,WI-FI - AG LUIS EDUARDO MAGALHAES CENTRO - lista dos 152 links Bradesco - MIOO5038427,12,10,"44,00",15,Boleto Bancário,MIOO5038427,15/10/2023,[],https://app.zapform.com.br/c/726/workflow/1632302,1632302,-,,,
1632305,Jurídico,RW TELECOMUNICACOES E SERVICOS LTDA,557799668989,Cancelado,08/04/2025,05/05/2025,-,Sem prioridade,WI-FI - AG LUIS EDUARDO MAGALHAES CENTRO - lista dos 152 links Bradesco - MIOO5038427,12,10,"10,00",15,Boleto Bancário,MIOO5038427,15/10/2023,[],https://app.zapform.com.br/c/726/workflow/1632302,1632302,-,,,
1632306,Jurídico,RW TELECOMUNICACOES E SERVICOS LTDA,557799668989,Cancelado,08/04/2025,05/05/2025,-,Sem prioridade,WI-FI - AG LUIS EDUARDO MAGALHAES CENTRO - lista dos 152 links Bradesco - MIOO5038427,12,10,"135,90",15,Boleto Bancário,MIOO5038427,15/10/2023,[],https://app.zapform.com.br/c/726/workflow/1632302,1632302,-,,,
1632308,Jurídico,PROXXIMA TELECOMUNICACOES S.A.,558000831155,Contrato Ativo,08/04/2025,10/06/2025,-,Sem prioridade,WI-FI - AG LAJEDO - PE - lista dos 152 links Bradesco - LJD5011552,9,10,"93,59",15,Boleto Bancário,LJD5011552,15/09/2023,[],https://app.zapform.com.br/c/726/workflow/1632307,1632307,-,,,
1632309,Jurídico,PROXXIMA TELECOMUNICACOES S.A.,558000831155,Cancelado,08/04/2025,05/05/2025,-,Sem prioridade,WI-FI - AG LAJEDO - PE - lista dos 152 links Bradesco - LJD5011552,12,10,"19,90",15,Boleto Bancário,LJD5011552,15/09/2023,[],https://app.zapform.com.br/c/726/workflow/1632307,1632307,-,,,
1632312,Jurídico,ALLANET SERVICOS EM TELECOMUNICACOES S/A,558899553558,Contrato Ativo,08/04/2025,10/04/2025,-,Sem prioridade,PLANO DE AÇÃO - BLOQUEIO/SUPPLY 68 CASOS - CLIENTE OI: BRADESCO - AG VARJOTA - DESIGNAÇÃO OI: VJT5010287 - VJT5010287,12,10,73,25,Boleto Bancário,VJT5010287,13/02/2022,[],https://app.zapform.com.br/c/726/workflow/1632310,1632310,-,,,
1632315,Jurídico,R L COMERCIO MANUTENCAO REPRESENTACAO DE ELETRO ELETRONICOS LTDA,559292022913,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG MAUES - MUS5010283,12,10,"400,00",15,Boleto Bancário,MUS5010283,15/10/2021,[],https://app.zapform.com.br/c/726/workflow/1632314,1632314,-,,,
1632318,Jurídico,MOTTANET TISERVICOS DE TECNOLOGIA DA INFORMACAO LTDA,558006432712,Contrato Ativo,08/04/2025,31/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA ITAÚ - SENGES PR                - SGX5010012,10,10,"33,72",25,Boleto Bancário,SGX5010012,25/09/2021,[],https://app.zapform.com.br/c/726/workflow/1632316,1632316,-,,,
1632319,Jurídico,MOTTANET TISERVICOS DE TECNOLOGIA DA INFORMACAO LTDA,558006432712,Cancelado,08/04/2025,05/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA ITAÚ - SENGES PR                - SGX5010012,12,10,"67,45",25,Boleto Bancário,SGX5010012,25/09/2021,[],https://app.zapform.com.br/c/726/workflow/1632316,1632316,-,,,
1632320,Jurídico,MOTTANET TISERVICOS DE TECNOLOGIA DA INFORMACAO LTDA,558006432712,Cancelado,08/04/2025,05/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA ITAÚ - SENGES PR                - SGX5010012,12,10,"26,98",25,Boleto Bancário,SGX5010012,25/09/2021,[],https://app.zapform.com.br/c/726/workflow/1632316,1632316,-,,,
1632322,Jurídico,D T PROVEDOR DE INTERNET LTDA,555532425752,Cancelado,08/04/2025,10/06/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 427 - Cambará Do Sul - CLW5010015,12,10,"28,00",15,Boleto Bancário,CLW5010015,15/01/2023,[],https://app.zapform.com.br/c/726/workflow/1632321,1632321,-,,,
1632325,Jurídico,D T PROVEDOR DE INTERNET LTDA,555532425752,Cancelado,08/04/2025,10/06/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 427 - Cambará Do Sul - CLW5010015,12,10,"21,01",15,Boleto Bancário,CLW5010015,15/01/2023,[],https://app.zapform.com.br/c/726/workflow/1632321,1632321,-,,,
1632326,Jurídico,D T PROVEDOR DE INTERNET LTDA,555532425752,Cancelado,08/04/2025,10/06/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 427 - Cambará Do Sul - CLW5010015,12,10,"49,02",15,Boleto Bancário,CLW5010015,15/01/2023,[],https://app.zapform.com.br/c/726/workflow/1632321,1632321,-,,,
1632327,Jurídico,D T PROVEDOR DE INTERNET LTDA,555532425752,Contrato Ativo,08/04/2025,26/06/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 427 - Cambará Do Sul - CLW5010015,12,10,"139,90",15,Boleto Bancário,CLW5010015,15/01/2023,[],https://app.zapform.com.br/c/726/workflow/1632321,1632321,-,,,
1632329,Jurídico,CST CERENTINI SOLUÇÕES EM TECNOLOGIA E TRANSMISSÃO DE DADOS LTDA,555199984101,Contrato Ativo,08/04/2025,04/06/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 123 - Cachoeira do Sul - CCR5010070,12,10,"37,21",15,Boleto Bancário,CCR5010070,11/10/2021,[],https://app.zapform.com.br/c/726/workflow/1632328,1632328,-,,,
1632331,Jurídico,CST CERENTINI SOLUÇÕES EM TECNOLOGIA E TRANSMISSÃO DE DADOS LTDA,555199984101,Cancelado,08/04/2025,05/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 123 - Cachoeira do Sul - CCR5010070,12,10,"13,95",15,Boleto Bancário,CCR5010070,11/10/2021,[],https://app.zapform.com.br/c/726/workflow/1632328,1632328,-,,,
1632332,Jurídico,CST CERENTINI SOLUÇÕES EM TECNOLOGIA E TRANSMISSÃO DE DADOS LTDA,555199984101,Cancelado,08/04/2025,05/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 123 - Cachoeira do Sul - CCR5010070,12,10,"105,48",15,Boleto Bancário,CCR5010070,11/10/2021,[],https://app.zapform.com.br/c/726/workflow/1632328,1632328,-,,,
1632333,Jurídico,CST CERENTINI SOLUÇÕES EM TECNOLOGIA E TRANSMISSÃO DE DADOS LTDA,555199984101,Cancelado,08/04/2025,05/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 123 - Cachoeira do Sul - CCR5010070,12,10,"23,25",15,Boleto Bancário,CCR5010070,11/10/2021,[],https://app.zapform.com.br/c/726/workflow/1632328,1632328,-,,,
1632335,Jurídico,H+ INFORMATICA LTDA,18207805000176,Erro de Importação,08/04/2025,22/07/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG. JUNDIAÍ - JAI5010944,12,10,"200,00",15,Boleto Bancário,JAI5010944,15/10/2021,[],https://app.zapform.com.br/c/726/workflow/1632334,1632334,-,,,
1632340,Jurídico,TEN SERVICOS DE TECNOLOGIA LTDA,557499501200,Contratos Encerrados,08/04/2025,06/08/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG. SANTALUZ - BA - SUZ5011194,12,10,"104,32",15,Boleto Bancário,SUZ5011194,15/04/2022,[],https://app.zapform.com.br/c/726/workflow/1632339,1632339,-,,,
1632341,Jurídico,TEN SERVICOS DE TECNOLOGIA LTDA,557499501200,Cancelado,08/04/2025,05/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG. SANTALUZ - BA - SUZ5011194,12,10,"17,89",15,Boleto Bancário,SUZ5011194,15/04/2022,[],https://app.zapform.com.br/c/726/workflow/1632339,1632339,-,,,
1632343,Jurídico,TEN SERVICOS DE TECNOLOGIA LTDA,557499501200,Cancelado,08/04/2025,05/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG. SANTALUZ - BA - SUZ5011194,12,10,"18,46",15,Boleto Bancário,SUZ5011194,15/04/2022,[],https://app.zapform.com.br/c/726/workflow/1632339,1632339,-,,,
1632345,Jurídico,NARAYANA O PROVEDOR,558008870518,Contratos Encerrados,08/04/2025,03/06/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG GIRAU DO PONCIANO - GUP5010393,10,10,"8,50",15,Boleto Bancário,GUP5010393,15/03/2023,[],https://app.zapform.com.br/c/726/workflow/1632344,1632344,-,,,
1632349,Jurídico,ZUM SERVICOS DE TELECOMUNICACOES LTDA,559391430011,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PLANO DE AÇÃO - DNIT_02 RES06 - ITAITUBA - IAB5010613,12,10,"246,00",20,Boleto Bancário,IAB5010613,20/01/2024,[],https://app.zapform.com.br/c/726/workflow/1632346,1632346,-,,,
1632351,Jurídico,TCF - TELECOMUNICACOES CAMPO FLORIDO LTDA,553433213004,Contrato Ativo,08/04/2025,28/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA ITAÚ - PIRAJUBA MG - PRJ5010044,10,10,"19,92",15,Boleto Bancário,PRJ5010044,15/01/2022,[],https://app.zapform.com.br/c/726/workflow/1632350,1632350,-,,,
1632353,Jurídico,TCF - TELECOMUNICACOES CAMPO FLORIDO LTDA,49019101000101,Contrato Ativo,08/04/2025,27/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA ITAÚ - PIRAJUBA MG - PRJ5010044,12,10,"8,86",15,Boleto Bancário,PRJ5010044,15/01/2022,[],https://app.zapform.com.br/c/726/workflow/1632350,1632350,-,,,
1632356,Jurídico,TCF - TELECOMUNICACOES CAMPO FLORIDO LTDA,49032695000182,Contrato Ativo,08/04/2025,27/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA ITAÚ - PIRAJUBA MG - PRJ5010044,12,10,"19,93",15,Boleto Bancário,PRJ5010044,15/01/2022,[],https://app.zapform.com.br/c/726/workflow/1632350,1632350,-,,,
1632358,Jurídico,LINK,558230293150,Contrato Ativo,08/04/2025,28/07/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG SANTANA DO IPANEMA / AL - SNN5011107,12,10,"149,99",25,Boleto Bancário,SNN5011107,25/02/2024,[],https://app.zapform.com.br/c/726/workflow/1632357,1632357,-,,,
1632362,Jurídico,KUBI TELECOMUNICACOES LTDA,38948670000107,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO QUERO - LOTE 3 - LOJA 194 - JULIO DE CASTILHOS - JCS5010037,12,10,"139,90",15,Boleto Bancário,JCS5010037,15/02/2024,[],https://app.zapform.com.br/c/726/workflow/1632360,1632360,-,,,
1632364,Jurídico,ALLREDE TELECOM LTDA,558000500102,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - RVD5010136,12,10,"94,50",25,Boleto Bancário,RVD5010136,17/12/2021,[],https://app.zapform.com.br/c/726/workflow/1632363,1632363,-,,,
1632365,Jurídico,ALLREDE TELECOM LTDA,558000500102,Cancelado,08/04/2025,05/05/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - RVD5010136,12,10,"40,50",25,Boleto Bancário,RVD5010136,17/12/2021,[],https://app.zapform.com.br/c/726/workflow/1632363,1632363,-,,,
1632367,Jurídico,SCNET EQUIPAMENTOS DE INFORMATICA EIRELI,554988387471,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO QUERO - LOTE 3 - LOJA 225 - PINHALZINHO - PZO5010020,12,10,"150,00",25,Boleto Bancário,PZO5010020,25/02/2022,[],https://app.zapform.com.br/c/726/workflow/1632366,1632366,-,,,
1632369,Jurídico,MEGA INTERNET,554635451184,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO QUERO - LOJA 513 - NOVA PRATA DO IGUAÇU - NPI5010018,12,10,"119,99",10,Boleto Bancário,NPI5010018,10/05/2022,[],https://app.zapform.com.br/c/726/workflow/1632368,1632368,-,,,
1632372,Jurídico,Ad Wave Telecom LTDA,557591279521,Contrato Ativo,08/04/2025,10/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG CICERO DANTAS - CDT5011323,12,10,"124,90",15,Boleto Bancário,CDT5011323,15/01/2022,[],https://app.zapform.com.br/c/726/workflow/1632371,1632371,-,,,
1632374,Jurídico,IOL OLINDINA,557521023675,Contratos Encerrados,08/04/2025,30/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - BRADESCO - PROJETO 368 - BRAD-5263 - OLINDINA - ONN5011170,12,10,"199,90",25,Boleto Bancário,ONN5011170,28/12/2021,[],https://app.zapform.com.br/c/726/workflow/1632373,1632373,-,,,
1632376,Jurídico,CERTTO TELECOMUNICACOES LTDA,554598172100,Contrato Ativo,08/04/2025,19/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO QUERO - LOJA 501 - CASCAVEL - CSC5010233,10,10," 285,51 ",20,Boleto Bancário,CSC5010233,20/03/2022,[],https://app.zapform.com.br/c/726/workflow/1632375,1632375,-,,,
1632379,Jurídico,ORBE TELECOM COM. SERVICOS EM TELECOMUNICACOES EIRELI,558537714570,Cancelado,08/04/2025,05/06/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - PAB CSP - COMPANHIA SIDERÚRGICA DO PECÉM - PECE5050852,12,10,"200,00",15,Boleto Bancário,PECE5050852,15/12/2021,[],https://app.zapform.com.br/c/726/workflow/1632378,1632378,-,,,
1738877,Jurídico,HI-DIGIT@L,553198608059,Contrato Ativo,27/05/2025,27/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - L413 - SHC PARALELA,12,10,200,15,Boleto Bancário,SDR6441311,01/04/2025,[],https://app.zapform.com.br/c/726/workflow/1274721,1274721,-,,,
1632382,Jurídico,TOTALVIA,06069956000126,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO QUERO - LOJA 547 - PIRAPOZINHO – LINK TITULAR - PPZ5010019,12,10,"150,00",15,Boleto Bancário,PPZ5010019,20/01/2022,[],https://app.zapform.com.br/c/726/workflow/1632381,1632381,-,,,
1632385,Jurídico,BCNET COMERCIO DE EQUIPAMENTOS DE INFORMATICA,555499059618,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO QUERO - LOJA 552 - Barão do Cotegipe - BCG5010020,12,10,"200,00",20,Boleto Bancário,BCG5010020,20/05/2023,[],https://app.zapform.com.br/c/726/workflow/1632383,1632383,-,,,
1632387,Jurídico,CERTTO TELECOMUNICACOES LTDA,554533332100,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - LOSANGO - CASCAVEL - CSC5010235,12,10,"369,39",25,Boleto Bancário,CSC5010235,07/11/2024,[],https://app.zapform.com.br/c/726/workflow/1632386,1632386,-,,,
1632390,Jurídico,ATIVANET TELECOM LTDA,556796375360,Contrato Ativo,08/04/2025,10/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO QUERO - LOJA 560 - IVINHEMA - IVH5010035,12,10,"214,99",25,Boleto Bancário,IVH5010035,25/02/2023,[],https://app.zapform.com.br/c/726/workflow/1632388,1632388,-,,,
1632393,Jurídico,ITS TELECOMUNICACOES LTDA,557134020916,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - TAM - COMANDATUBA - CMTB5010128,12,10,"616,00",10,Boleto Bancário,CMTB5010128,10/06/2022,[],https://app.zapform.com.br/c/726/workflow/1632392,1632392,-,,,
1632396,Jurídico,ROS TELECOM COMUNICACOES LTDA,5518997030303,Contratos Encerrados,08/04/2025,15/07/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO QUERO - LOJA 547 - PIRAPOZINHO - BKP - PPZ5010025,12,10,"65,95",25,Boleto Bancário,PPZ5010025,25/05/2024,[],https://app.zapform.com.br/c/726/workflow/1632395,1632395,-,,,
1632398,Jurídico,APN NETWORKS,556293515582,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - LOSANGO - AG GOIANIA - GNA5011369,12,10,"300,00",25,Boleto Bancário,GNA5011369,25/09/2022,[],https://app.zapform.com.br/c/726/workflow/1632397,1632397,-,,,
1632400,Jurídico,ATALAIA NET LTDA,557398302141,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - ANEXO - COLEGIO EST. JESUS MOURA - POV. DE MONTE ALEGRE - 1178512 - GNG5010471,12,10,"154,90",25,Boleto Bancário,GNG5010471,25/05/2022,[],https://app.zapform.com.br/c/726/workflow/1632399,1632399,-,,,
1632402,Jurídico,ATALAIA NET LTDA,557398302141,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COLEGIO ESTADUAL JESUS MOURA - 1112890 - GNG5010452,12,10,"154,90",25,Boleto Bancário,GNG5010452,25/05/2022,[],https://app.zapform.com.br/c/726/workflow/1632401,1632401,-,,,
1632406,Jurídico,ATALAIA NET LTDA,557398302141,Contrato Ativo,08/04/2025,09/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - ANEXO -COLEGIO EST. JESUS MOURA - DISTRITO SAO JOAO DO SUL - 1178513 - GNG5010472,12,10,"154,90",25,Boleto Bancário,GNG5010472,25/05/2022,[],https://app.zapform.com.br/c/726/workflow/1632405,1632405,-,,,
1738903,Jurídico,HI-DIGIT@L,553198608059,Contrato Ativo,27/05/2025,27/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - L149 - SHC LIGHT,12,10,200,15,Boleto Bancário,SPO5345975,31/03/2025,[],https://app.zapform.com.br/c/726/workflow/1274784,1274784,-,,,
