ID da Ordem,Etapa,Código do Status,Modificado por,SLA,Data do Evento,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min)
1872471,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 13:39:05,07/08/2025 13:39,-,-,-,-,-,-,-
1872364,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 21:42:53,06/08/2025 21:42,-,-,-,-,-,-,-
1872328,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 21:51:25,06/08/2025 21:51,-,-,-,-,-,-,-
1872110,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 19:50:10,07/08/2025 19:50,-,-,-,-,-,-,-
1872044,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-06 16:48:09,06/08/2025 16:48,-,06/08/2025 16:48,-,-,-,-,-
1871983,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 22:31:22,06/08/2025 22:31,-,-,-,-,-,-,-
1871912,Entregas Finalizadas Manaus,6,-,-,2025-08-06 19:29:44,06/08/2025 19:29,-,-,-,-,-,-,-
1871879,Vendedor - Nova Encomenda,1,-,-,2025-08-06 11:17:55,06/08/2025 11:17,-,-,-,-,-,-,-
1871843,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 22:20:43,06/08/2025 22:20,-,-,-,-,-,-,-
1871837,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 17:14:41,06/08/2025 17:14,-,-,-,-,-,-,-
1871814,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 19:09:10,07/08/2025 19:09,-,-,-,-,-,-,-
1871790,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 21:45:51,06/08/2025 21:45,-,-,-,-,-,-,-
1871703,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 12:47:11,06/08/2025 12:47,-,-,-,-,-,-,-
1871700,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 11:13:04,08/08/2025 11:13,-,-,-,-,-,-,-
1871659,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 22:16:58,06/08/2025 22:16,-,-,-,-,-,-,-
1871605,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 20:38:52,06/08/2025 20:38,-,-,-,-,-,-,-
1871577,Entregas Finalizadas Manaus,6,-,-,2025-08-06 17:22:39,06/08/2025 17:22,-,-,-,-,-,-,-
1870953,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 15:48:21,06/08/2025 15:48,-,-,-,-,-,-,-
1870913,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 13:02:12,07/08/2025 13:02,-,-,-,-,-,-,-
1870795,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 10:15:01,08/08/2025 10:15,-,-,-,-,-,-,-
1870740,Vendedor - Nova Encomenda,1,-,-,2025-08-06 09:32:50,06/08/2025 09:32,-,-,-,-,-,-,-
1870650,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 10:56:19,08/08/2025 10:56,-,-,-,-,-,-,-
1870597,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 12:45:05,07/08/2025 12:45,-,-,-,-,-,-,-
1870564,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 17:28:02,06/08/2025 17:28,-,-,-,-,-,-,-
1870532,Vendedor - Nova Encomenda,1,-,-,2025-08-06 00:21:56,06/08/2025 00:21,-,-,-,-,-,-,-
1870528,Vendedor - Nova Encomenda,1,-,-,2025-08-06 00:14:40,06/08/2025 00:14,-,-,-,-,-,-,-
1870473,Entregas Finalizadas Manaus,6,-,-,2025-08-06 14:52:51,06/08/2025 14:52,-,-,-,-,-,-,-
1870467,Vendedor - Nova Encomenda,1,-,-,2025-08-05 21:11:11,05/08/2025 21:11,-,-,-,-,-,-,-
1870464,Vendedor - Nova Encomenda,1,-,-,2025-08-05 21:09:46,05/08/2025 21:09,-,-,-,-,-,-,-
1870435,Vendedor - Nova Encomenda,1,-,-,2025-08-05 20:19:27,05/08/2025 20:19,-,-,-,-,-,-,-
1870423,Vendedor - Nova Encomenda,1,-,-,2025-08-05 19:48:15,05/08/2025 19:48,-,-,-,-,-,-,-
1870409,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 12:48:42,06/08/2025 12:48,-,-,-,-,-,-,-
1870406,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 22:42:33,06/08/2025 22:42,-,-,-,-,-,-,-
1870381,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 12:45:03,06/08/2025 12:45,-,-,-,-,-,-,-
1870378,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 13:35:16,07/08/2025 13:35,-,-,-,-,-,-,-
1870372,Vendedor - Nova Encomenda,1,-,-,2025-08-05 18:19:41,05/08/2025 18:19,-,-,-,-,-,-,-
1870367,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 14:24:59,06/08/2025 14:24,-,-,-,-,-,-,-
1870365,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 13:28:39,06/08/2025 13:28,-,-,-,-,-,-,-
1870352,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 17:02:30,06/08/2025 17:02,-,-,-,-,-,-,-
1870332,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 14:19:07,06/08/2025 14:19,-,-,-,-,-,-,-
1870327,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 17:32:49,06/08/2025 17:32,-,-,-,-,-,-,-
1870272,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 13:24:49,06/08/2025 13:24,-,-,-,-,-,-,-
1870269,Entregas Finalizadas Manaus,6,-,-,2025-08-06 19:45:55,06/08/2025 19:45,-,-,-,-,-,-,-
1870260,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 14:26:46,07/08/2025 14:26,-,-,-,-,-,-,-
1870244,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 22:26:11,06/08/2025 22:26,-,-,-,-,-,-,-
1870223,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 13:56:07,08/08/2025 13:56,-,-,-,-,-,-,-
1870192,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-07 13:06:37,07/08/2025 13:06,-,-,-,-,-,-,-
1870140,Entregas Finalizadas Manaus,6,-,-,2025-08-06 20:36:21,06/08/2025 20:36,-,-,-,-,-,-,-
1870137,Entregas Finalizadas Manaus,6,-,-,2025-08-05 18:36:07,05/08/2025 18:36,-,-,-,-,-,-,-
1870131,Entregas Finalizadas Manaus,6,-,-,2025-08-06 19:07:18,06/08/2025 19:07,-,-,-,-,-,-,-
1870124,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 13:13:34,06/08/2025 13:13,-,-,-,-,-,-,-
1870097,Vendedor - Nova Encomenda,1,-,-,2025-08-05 15:42:13,05/08/2025 15:42,-,-,-,-,-,-,-
1870088,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 00:07:54,06/08/2025 00:07,-,-,-,-,-,-,-
1870055,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 23:56:59,05/08/2025 23:56,-,-,-,-,-,-,-
1870004,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 23:35:46,05/08/2025 23:35,-,-,-,-,-,-,-
1869969,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 22:44:22,06/08/2025 22:44,-,-,-,-,-,-,-
1869965,Vendedor - Nova Encomenda,1,-,-,2025-08-05 14:25:42,05/08/2025 14:25,-,-,-,-,-,-,-
1869958,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 18:57:31,05/08/2025 18:57,-,-,-,-,-,-,-
1869954,Entregas Finalizadas Manaus,6,-,-,2025-08-05 19:11:31,05/08/2025 19:11,-,-,-,-,-,-,-
1869900,Entregas Finalizadas Manaus,6,-,-,2025-08-05 18:07:01,05/08/2025 18:07,-,-,-,-,-,-,-
1869885,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 15:53:12,06/08/2025 15:53,-,-,-,-,-,-,-
1869882,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 17:57:19,05/08/2025 17:57,-,-,-,-,-,-,-
1869850,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 23:30:12,05/08/2025 23:30,-,-,-,-,-,-,-
1869835,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 23:47:41,05/08/2025 23:47,-,-,-,-,-,-,-
1869807,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 23:43:21,05/08/2025 23:43,-,-,-,-,-,-,-
1869787,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 23:51:29,05/08/2025 23:51,-,-,-,-,-,-,-
1869773,Entregas Finalizadas Manaus,6,-,-,2025-08-05 17:43:27,05/08/2025 17:43,-,-,-,-,-,-,-
1869761,Entregas Finalizadas Manaus,6,-,-,2025-08-05 18:18:21,05/08/2025 18:18,-,-,-,-,-,-,-
1869752,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 00:02:54,06/08/2025 00:02,-,-,-,-,-,-,-
1869749,Vendedor - Nova Encomenda,1,-,-,2025-08-05 12:24:46,05/08/2025 12:24,-,-,-,-,-,-,-
1869724,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 23:45:13,05/08/2025 23:45,-,-,-,-,-,-,-
1869708,Entregas Finalizadas Manaus,6,-,-,2025-08-05 17:48:17,05/08/2025 17:48,-,-,-,-,-,-,-
1869697,Entregas Finalizadas Manaus,6,-,-,2025-08-05 19:56:23,05/08/2025 19:56,-,-,-,-,-,-,-
1869673,Vendedor - Nova Encomenda,1,-,-,2025-08-05 11:31:44,05/08/2025 11:31,-,-,-,-,-,-,-
1869596,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 18:54:19,05/08/2025 18:54,-,-,-,-,-,-,-
1869567,Entregas Finalizadas Manaus,6,-,-,2025-08-05 16:06:19,05/08/2025 16:06,-,-,-,-,-,-,-
1869428,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 23:34:05,05/08/2025 23:34,-,-,-,-,-,-,-
1869423,Entregas Finalizadas Manaus,6,-,-,2025-08-05 17:26:18,05/08/2025 17:26,-,-,-,-,-,-,-
1869420,Vendedor - Nova Encomenda,1,-,-,2025-08-05 10:10:22,05/08/2025 10:10,-,-,-,-,-,-,-
1869412,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 17:37:28,05/08/2025 17:37,-,-,-,-,-,-,-
1869405,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 17:19:22,05/08/2025 17:19,-,-,-,-,-,-,-
1869383,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 14:18:30,05/08/2025 14:18,-,-,-,-,-,-,-
1869270,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 23:55:12,05/08/2025 23:55,-,-,-,-,-,-,-
1869166,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 14:01:58,06/08/2025 14:01,-,-,-,-,-,-,-
1869158,Vendedor - Nova Encomenda,1,-,-,2025-08-04 22:06:50,04/08/2025 22:06,-,-,-,-,-,-,-
1869067,Vendedor - Nova Encomenda,1,-,-,2025-08-04 18:43:59,04/08/2025 18:43,-,-,-,-,-,-,-
1869032,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 14:33:00,05/08/2025 14:33,-,-,-,-,-,-,-
1869008,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-08 18:36:07,08/08/2025 18:36,-,-,-,-,-,-,-
1869002,Vendedor - Nova Encomenda,1,-,-,2025-08-04 17:24:17,04/08/2025 17:24,-,-,-,-,-,-,-
1868983,Entregas Finalizadas Manaus,6,-,-,2025-08-06 14:56:15,06/08/2025 14:56,-,-,-,-,-,-,-
1868649,Entregas Finalizadas Manaus,6,-,-,2025-08-04 18:15:13,04/08/2025 18:15,-,-,-,-,-,-,-
1868626,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 17:45:02,04/08/2025 17:45,-,-,-,-,-,-,-
1868624,Vendedor - Nova Encomenda,1,-,-,2025-08-04 16:20:00,04/08/2025 16:20,-,-,-,-,-,-,-
1868367,Canceladas,X,logistica@rommanelmanaus.com.br,-,2025-08-04 15:47:37,04/08/2025 15:47,-,-,-,-,-,-,-
1868350,Entregas Finalizadas Manaus,6,-,-,2025-08-04 18:53:30,04/08/2025 18:53,-,-,-,-,-,-,-
1868263,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 15:57:06,04/08/2025 15:57,-,04/08/2025 15:57,-,-,-,-,-
1868216,Entregas Finalizadas Manaus,6,-,-,2025-08-04 19:22:31,04/08/2025 19:22,-,-,-,-,-,-,-
1868203,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 22:27:53,04/08/2025 22:27,-,-,-,-,-,-,-
1868181,Entregas Finalizadas Manaus,6,-,-,2025-08-05 17:03:43,05/08/2025 17:03,-,-,-,-,-,-,-
1868169,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 00:10:36,06/08/2025 00:10,-,-,-,-,-,-,-
1868158,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 22:54:23,04/08/2025 22:54,-,-,-,-,-,-,-
1868142,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 22:36:20,04/08/2025 22:36,-,-,-,-,-,-,-
1868135,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 00:06:16,06/08/2025 00:06,-,-,-,-,-,-,-
1868130,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 00:13:56,06/08/2025 00:13,-,-,-,-,-,-,-
1868053,Entregas Finalizadas Manaus,6,-,-,2025-08-04 18:11:56,04/08/2025 18:11,-,-,-,-,-,-,-
1868031,Entregas Finalizadas Manaus,6,-,-,2025-08-05 18:03:55,05/08/2025 18:03,-,-,-,-,-,-,-
1868010,Vendedor - Nova Encomenda,1,-,-,2025-08-04 12:24:51,04/08/2025 12:24,-,-,-,-,-,-,-
1867998,Entregas Finalizadas Manaus,6,-,-,2025-08-04 20:07:43,04/08/2025 20:07,-,-,-,-,-,-,-
1867948,Vendedor - Nova Encomenda,1,-,-,2025-08-04 11:47:27,04/08/2025 11:47,-,-,-,-,-,-,-
1867939,Entregas Finalizadas Manaus,6,-,-,2025-08-04 17:25:50,04/08/2025 17:25,-,-,-,-,-,-,-
1867837,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 22:42:33,04/08/2025 22:42,-,-,-,-,-,-,-
1867599,Entregas Finalizadas Manaus,6,-,-,2025-08-04 18:32:49,04/08/2025 18:32,-,-,-,-,-,-,-
1867593,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-06 00:18:25,06/08/2025 00:18,-,-,-,-,-,-,-
1867590,Entregas Finalizadas Manaus,6,-,-,2025-08-04 17:42:32,04/08/2025 17:42,-,-,-,-,-,-,-
1867566,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 14:16:26,05/08/2025 14:16,-,-,-,-,-,-,-
1867516,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 13:31:14,04/08/2025 13:31,-,-,-,-,-,-,-
1867440,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 14:47:13,04/08/2025 14:47,-,-,-,-,-,-,-
1867147,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 22:21:24,04/08/2025 22:21,-,-,-,-,-,-,-
1867138,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 15:34:31,04/08/2025 15:34,-,-,-,-,-,-,-
1867135,Vendedor - Nova Encomenda,1,-,-,2025-08-02 13:46:35,02/08/2025 13:46,-,-,-,-,-,-,-
1867129,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 22:32:06,04/08/2025 22:32,-,-,-,-,-,-,-
1867106,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 14:03:56,04/08/2025 14:03,-,-,-,-,-,-,-
1867099,Entregas Finalizadas Manaus,6,-,-,2025-08-04 20:28:42,04/08/2025 20:28,-,-,-,-,-,-,-
1867087,Entregas Finalizadas Manaus,6,-,-,2025-08-02 14:30:01,02/08/2025 14:30,-,-,-,-,-,-,-
1867078,Entregas Finalizadas Manaus,6,-,-,2025-08-04 18:37:06,04/08/2025 18:37,-,-,-,-,-,-,-
1867070,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-03 09:53:47,03/08/2025 09:53,-,-,-,-,-,-,-
1867068,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-02 12:42:30,02/08/2025 12:42,-,-,-,-,-,-,-
1867065,Vendedor - Nova Encomenda,1,-,-,2025-08-02 11:43:19,02/08/2025 11:43,-,-,-,-,-,-,-
1867057,Entregas Finalizadas Manaus,6,-,-,2025-08-02 14:53:19,02/08/2025 14:53,-,-,-,-,-,-,-
1867038,Entregas Finalizadas Manaus,6,-,-,2025-08-04 18:07:56,04/08/2025 18:07,-,-,-,-,-,-,-
1867035,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-02 13:33:10,02/08/2025 13:33,-,-,-,-,-,-,-
1867032,Vendedor - Nova Encomenda,1,-,-,2025-08-02 11:00:43,02/08/2025 11:00,-,-,-,-,-,-,-
1867025,Vendedor - Nova Encomenda,1,-,-,2025-08-02 10:48:26,02/08/2025 10:48,-,-,-,-,-,-,-
1867015,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:56:41,02/08/2025 11:56,-,02/08/2025 11:56,-,-,-,-,-
1867012,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 23:31:48,05/08/2025 23:31,-,-,-,-,-,-,-
1867008,Entregas Finalizadas Manaus,6,-,-,2025-08-02 13:46:18,02/08/2025 13:46,-,-,-,-,-,-,-
1867003,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 15:32:28,04/08/2025 15:32,-,-,-,-,-,-,-
1867000,Entregas Finalizadas Manaus,6,-,-,2025-08-02 15:07:41,02/08/2025 15:07,-,-,-,-,-,-,-
1866998,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-02 13:56:55,02/08/2025 13:56,-,-,-,-,-,-,-
1866995,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 15:54:37,04/08/2025 15:54,-,-,-,-,-,-,-
1866992,Vendedor - Nova Encomenda,1,-,-,2025-08-02 10:15:00,02/08/2025 10:15,-,-,-,-,-,-,-
1866986,Vendedor - Nova Encomenda,1,-,-,2025-08-02 10:03:02,02/08/2025 10:03,-,-,-,-,-,-,-
1866977,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 22:50:37,04/08/2025 22:50,-,-,-,-,-,-,-
1866884,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 17:57:04,04/08/2025 17:57,-,-,-,-,-,-,-
1866872,Vendedor - Nova Encomenda,1,-,-,2025-08-01 22:16:00,01/08/2025 22:16,-,-,-,-,-,-,-
1866871,Vendedor - Nova Encomenda,1,-,-,2025-08-01 22:15:58,01/08/2025 22:15,-,-,-,-,-,-,-
1866731,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:30:54,02/08/2025 11:30,-,02/08/2025 11:30,-,-,-,-,-
1866703,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-02 16:52:55,02/08/2025 16:52,-,-,-,-,-,-,-
1866669,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-02 16:55:13,02/08/2025 16:55,-,-,-,-,-,-,-
1866666,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-02 17:00:14,02/08/2025 17:00,-,-,-,-,-,-,-
1866657,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 15:40:31,04/08/2025 15:40,-,-,-,-,-,-,-
1866632,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 22:24:32,04/08/2025 22:24,-,-,-,-,-,-,-
1866630,Vendedor - Nova Encomenda,1,-,-,2025-08-01 16:50:51,01/08/2025 16:50,-,-,-,-,-,-,-
1866622,Vendedor - Nova Encomenda,1,-,-,2025-08-01 16:43:52,01/08/2025 16:43,-,-,-,-,-,-,-
1866614,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 16:00:44,04/08/2025 16:00,-,-,-,-,-,-,-
1866596,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 13:57:53,04/08/2025 13:57,-,-,-,-,-,-,-
1866583,Vendedor - Nova Encomenda,1,-,-,2025-08-01 16:25:50,01/08/2025 16:25,-,-,-,-,-,-,-
1866567,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-02 18:27:06,02/08/2025 18:27,-,-,-,-,-,-,-
1866525,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:56:55,01/08/2025 15:56,-,-,-,-,-,-,-
1866523,Entregas Finalizadas Manaus,6,-,-,2025-08-01 17:19:20,01/08/2025 17:19,-,-,-,-,-,-,-
1866513,Entregas Finalizadas Manaus,6,-,-,2025-08-01 19:50:13,01/08/2025 19:50,-,-,-,-,-,-,-
1866506,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 15:56:20,04/08/2025 15:56,-,-,-,-,-,-,-
1866504,Entregas Finalizadas Manaus,6,-,-,2025-08-01 17:02:34,01/08/2025 17:02,-,-,-,-,-,-,-
1866495,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 14:16:14,04/08/2025 14:16,-,-,-,-,-,-,-
1866488,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 23:03:58,01/08/2025 23:03,-,-,-,-,-,-,-
1866477,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 22:39:48,01/08/2025 22:39,-,-,-,-,-,-,-
1866465,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:05:22,01/08/2025 16:05,-,01/08/2025 16:05,-,-,-,-,-
1866456,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 23:10:56,01/08/2025 23:10,-,-,-,-,-,-,-
1866449,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 23:00:53,04/08/2025 23:00,-,-,-,-,-,-,-
1866440,Entregas Finalizadas Manaus,6,-,-,2025-08-01 17:36:17,01/08/2025 17:36,-,-,-,-,-,-,-
1866434,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 13:36:47,04/08/2025 13:36,-,-,-,-,-,-,-
1866418,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-02 18:25:22,02/08/2025 18:25,-,-,-,-,-,-,-
1866413,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 13:35:04,04/08/2025 13:35,-,-,-,-,-,-,-
1866410,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 23:27:44,01/08/2025 23:27,-,-,-,-,-,-,-
1866387,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 17:58:11,01/08/2025 17:58,-,-,-,-,-,-,-
1866374,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 22:52:18,01/08/2025 22:52,-,-,-,-,-,-,-
1866360,Entregas Finalizadas Manaus,6,-,-,2025-08-01 20:09:42,01/08/2025 20:09,-,-,-,-,-,-,-
1866347,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 23:02:23,01/08/2025 23:02,-,-,-,-,-,-,-
1866332,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 23:17:37,01/08/2025 23:17,-,-,-,-,-,-,-
1866322,Entregas Finalizadas Manaus,6,-,-,2025-08-01 17:04:30,01/08/2025 17:04,-,-,-,-,-,-,-
1866317,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-02 17:04:35,02/08/2025 17:04,-,-,-,-,-,-,-
1866305,Vendedor - Nova Encomenda,1,-,-,2025-08-01 14:10:40,01/08/2025 14:10,-,-,-,-,-,-,-
1866301,Entregas Finalizadas Manaus,6,-,-,2025-08-01 18:30:16,01/08/2025 18:30,-,-,-,-,-,-,-
1866293,Entregas Finalizadas Manaus,6,-,-,2025-08-01 18:33:34,01/08/2025 18:33,-,-,-,-,-,-,-
1866291,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 23:05:43,01/08/2025 23:05,-,-,-,-,-,-,-
1866284,Entregas Finalizadas Manaus,6,-,-,2025-08-01 18:51:00,01/08/2025 18:51,-,-,-,-,-,-,-
1866272,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 16:38:49,05/08/2025 16:38,-,-,-,-,-,-,-
1866262,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-02 16:47:40,02/08/2025 16:47,-,-,-,-,-,-,-
1866255,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 22:27:00,01/08/2025 22:27,-,-,-,-,-,-,-
1866234,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 10:17:52,04/08/2025 10:17,-,-,-,-,-,-,-
1866227,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-05 13:40:37,05/08/2025 13:40,-,-,-,-,-,-,-
1866216,Entregas Finalizadas Manaus,6,-,-,2025-08-01 19:54:48,01/08/2025 19:54,-,-,-,-,-,-,-
1866212,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 23:16:10,01/08/2025 23:16,-,-,-,-,-,-,-
1866206,Entregas Finalizadas Manaus,6,-,-,2025-08-01 17:26:33,01/08/2025 17:26,-,-,-,-,-,-,-
1866202,Vendedor - Nova Encomenda,1,-,-,2025-08-01 12:54:15,01/08/2025 12:54,-,-,-,-,-,-,-
1866195,Entregas Finalizadas Manaus,6,-,-,2025-08-01 14:37:28,01/08/2025 14:37,-,-,-,-,-,-,-
1866194,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 22:29:21,01/08/2025 22:29,-,-,-,-,-,-,-
1866187,Entregas Finalizadas Manaus,6,-,-,2025-08-01 18:17:22,01/08/2025 18:17,-,-,-,-,-,-,-
1866167,Vendedor - Nova Encomenda,1,-,-,2025-08-01 12:41:51,01/08/2025 12:41,-,-,-,-,-,-,-
1866154,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-02 12:45:21,02/08/2025 12:45,-,-,-,-,-,-,-
1866137,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 22:55:06,01/08/2025 22:55,-,-,-,-,-,-,-
1866134,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-04 22:39:43,04/08/2025 22:39,-,-,-,-,-,-,-
1866127,Entregas Finalizadas Manaus,6,-,-,2025-08-01 17:43:07,01/08/2025 17:43,-,-,-,-,-,-,-
1866121,Vendedor - Nova Encomenda,1,-,-,2025-08-01 12:12:04,01/08/2025 12:12,-,-,-,-,-,-,-
1866117,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-02 16:34:11,02/08/2025 16:34,-,-,-,-,-,-,-
1866104,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 17:03:51,01/08/2025 17:03,-,01/08/2025 17:03,-,-,-,-,-
1866095,Vendedor - Nova Encomenda,1,-,-,2025-08-01 11:58:44,01/08/2025 11:58,-,-,-,-,-,-,-
1866055,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 23:23:55,01/08/2025 23:23,-,-,-,-,-,-,-
1866049,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 17:03:02,01/08/2025 17:03,-,-,-,-,-,-,-
1866041,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-02 13:55:05,02/08/2025 13:55,-,-,-,-,-,-,-
1866038,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-01 17:02:37,01/08/2025 17:02,-,-,-,-,-,-,-
