ID da Ordem,Etapa,Modificado por,SLA,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min)
1286766,ChatGPT Respondendo,-,-,30/10/2024 17:59,30/10/2024 17:59,-,0.0 dias,-,-,-,-
1286766,ChatGPT Finalizado,carlos@zapform.com.br,-,30/10/2024 17:59,30/10/2024 18:00,-,0.0 dias,-,-,-,-
1286766,Concluído,-,-,30/10/2024 18:00,-,-,-,-,-,-,-
1483375,Em preenchimento,-,-,30/01/2025 13:55,30/01/2025 14:20,-,0.02 dias,-,-,-,-
1483375,Concluído,atendimento@penetron.com.br,-,30/01/2025 14:20,-,-,-,-,-,-,-
1516153,Em preenchimento,-,-,19/02/2025 15:49,19/02/2025 15:57,-,0.01 dias,-,-,-,-
1516153,Concluído,atendimento@penetron.com.br,-,19/02/2025 15:57,-,-,-,-,-,-,-
1868417,Em preenchimento,-,-,04/08/2025 15:45,04/08/2025 16:39,-,0.04 dias,-,-,-,-
1868417,Concluído,atendimento@penetron.com.br,-,04/08/2025 16:39,-,-,-,-,-,-,-
1516175,Em preenchimento,-,-,19/02/2025 15:55,19/02/2025 15:56,-,0.0 dias,-,-,-,-
1516175,Concluído,-,-,19/02/2025 15:56,-,-,-,-,-,-,-
1827474,Em preenchimento,-,-,11/07/2025 13:40,11/07/2025 13:42,-,0.0 dias,-,-,-,-
1827474,Aguardando Atendimento,-,-,11/07/2025 13:42,11/07/2025 14:32,-,0.03 dias,-,-,-,-
1827474,Concluído,atendimento@penetron.com.br,-,11/07/2025 14:32,-,-,-,-,-,-,-
1516178,Em preenchimento,-,-,19/02/2025 15:56,19/02/2025 16:46,-,0.03 dias,-,-,-,-
1516178,Concluído,atendimento@penetron.com.br,-,19/02/2025 16:46,-,-,-,-,-,-,-
1868436,Em preenchimento,-,-,04/08/2025 15:52,04/08/2025 16:34,-,0.03 dias,-,-,-,-
1868436,Concluído,atendimento@penetron.com.br,-,04/08/2025 16:34,-,-,-,-,-,-,-
1819285,Em preenchimento,-,-,07/07/2025 15:19,08/07/2025 07:26,-,0.67 dias,-,-,-,-
1819285,Concluído,atendimento@penetron.com.br,-,08/07/2025 07:26,-,-,-,-,-,-,-
1327764,Em preenchimento,-,-,21/11/2024 09:16,21/11/2024 09:17,-,0.0 dias,-,-,-,-
1327764,Concluído,-,-,21/11/2024 09:17,-,-,-,-,-,-,-
1278617,Em preenchimento,-,-,24/10/2024 09:04,25/10/2024 09:20,-,1.01 dias,-,-,-,-
1278617,ChatGPT Finalizado,-,-,25/10/2024 09:20,29/10/2024 22:30,-,4.55 dias,-,-,-,-
1278617,Concluído,admin,-,29/10/2024 22:30,-,-,-,-,-,-,-
1802945,Em preenchimento,-,-,30/06/2025 13:55,30/06/2025 15:23,-,0.06 dias,-,-,-,-
1802945,Concluído,atendimento@penetron.com.br,-,30/06/2025 15:23,-,-,-,-,-,-,-
1655496,Em preenchimento,-,-,16/04/2025 07:35,16/04/2025 08:33,-,0.04 dias,-,-,-,-
1655496,Concluído,atendimento@penetron.com.br,-,16/04/2025 08:33,-,-,-,-,-,-,-
1827530,Em preenchimento,-,-,11/07/2025 14:07,11/07/2025 14:12,-,0.0 dias,-,-,-,-
1827530,Aguardando Atendimento,-,-,11/07/2025 14:12,11/07/2025 15:34,-,0.06 dias,-,-,-,-
1827530,Concluído,atendimento@penetron.com.br,-,11/07/2025 15:34,-,-,-,-,-,-,-
1753804,Em preenchimento,-,-,03/06/2025 15:09,03/06/2025 16:49,-,0.07 dias,-,-,-,-
1753804,Concluído,atendimento@penetron.com.br,-,03/06/2025 16:49,-,-,-,-,-,-,-
1573591,Em preenchimento,-,-,20/03/2025 09:59,20/03/2025 13:44,-,0.16 dias,-,-,-,-
1573591,Concluído,atendimento@penetron.com.br,-,20/03/2025 13:44,-,-,-,-,-,-,-
1409758,Em preenchimento,-,-,03/01/2025 16:08,03/01/2025 16:11,-,0.0 dias,-,-,-,-
1409758,Aguardando Atendimento,-,-,03/01/2025 16:11,03/01/2025 16:29,-,0.01 dias,-,-,-,-
1409758,Concluído,comercial@penetron.com.br,-,03/01/2025 16:29,-,-,-,-,-,-,-
1737439,Em preenchimento,-,-,26/05/2025 11:08,26/05/2025 13:22,-,0.09 dias,-,-,-,-
1737439,Concluído,atendimento@penetron.com.br,-,26/05/2025 13:22,-,-,-,-,-,-,-
1319653,Em preenchimento,-,-,18/11/2024 16:44,18/11/2024 16:46,-,0.0 dias,-,-,-,-
1319653,Aguardando Atendimento,-,-,18/11/2024 16:46,19/11/2024 11:41,-,0.79 dias,-,-,-,-
1319653,Concluído,comercial@penetron.com.br,-,19/11/2024 11:41,-,-,-,-,-,-,-
1499879,Em preenchimento,-,-,07/02/2025 15:11,07/02/2025 15:12,-,0.0 dias,-,-,-,-
1499879,Aguardando Atendimento,-,-,07/02/2025 15:12,07/02/2025 15:16,-,0.0 dias,-,-,-,-
1499879,Concluído,atendimento@penetron.com.br,-,07/02/2025 15:16,-,-,-,-,-,-,-
1655529,Em preenchimento,-,-,16/04/2025 08:53,16/04/2025 08:57,-,0.0 dias,-,-,-,-
1655529,Concluído,atendimento@penetron.com.br,-,16/04/2025 08:57,-,-,-,-,-,-,-
1835756,Em preenchimento,-,-,16/07/2025 16:39,16/07/2025 16:41,-,0.0 dias,-,-,-,-
1835756,Aguardando Atendimento,-,-,16/07/2025 16:41,17/07/2025 09:33,-,0.7 dias,-,-,-,-
1835756,Concluído,atendimento@penetron.com.br,-,17/07/2025 09:33,-,-,-,-,-,-,-
1499892,Em preenchimento,-,-,07/02/2025 15:18,07/02/2025 15:25,-,0.01 dias,-,-,-,-
1499892,Concluído,atendimento@penetron.com.br,-,07/02/2025 15:25,-,-,-,-,-,-,-
1680134,Em preenchimento,-,-,28/04/2025 11:52,28/04/2025 14:00,-,0.09 dias,-,-,-,-
1680134,Concluído,atendimento@penetron.com.br,-,28/04/2025 14:00,-,-,-,-,-,-,-
1581838,Em preenchimento,-,-,25/03/2025 10:26,25/03/2025 12:54,-,0.1 dias,-,-,-,-
1581838,Concluído,atendimento@penetron.com.br,-,25/03/2025 12:54,-,-,-,-,-,-,-
1827599,Em preenchimento,-,-,11/07/2025 14:39,11/07/2025 14:39,-,0.0 dias,-,-,-,-
1827599,Aguardando Atendimento,-,-,11/07/2025 14:39,11/07/2025 14:55,-,0.01 dias,-,-,-,-
1827599,Concluído,atendimento@penetron.com.br,-,11/07/2025 14:55,-,-,-,-,-,-,-
1827600,Em preenchimento,-,-,11/07/2025 14:39,11/07/2025 14:40,-,0.0 dias,-,-,-,-
1827600,Aguardando Atendimento,-,-,11/07/2025 14:40,11/07/2025 15:53,-,0.05 dias,-,-,-,-
1827600,Concluído,atendimento@penetron.com.br,-,11/07/2025 15:53,-,-,-,-,-,-,-
1704722,Em preenchimento,-,-,07/05/2025 09:58,07/05/2025 11:35,-,0.07 dias,-,-,-,-
1704722,Concluído,atendimento@penetron.com.br,-,07/05/2025 11:35,-,-,-,-,-,-,-
1598228,Em preenchimento,-,-,31/03/2025 11:49,31/03/2025 11:50,-,0.0 dias,-,-,-,-
1598228,Concluído,-,-,31/03/2025 11:50,-,-,-,-,-,-,-
1557276,Em preenchimento,-,-,13/03/2025 15:45,13/03/2025 15:52,-,0.0 dias,-,-,-,-
1557276,Aguardando Atendimento,-,-,13/03/2025 15:52,14/03/2025 09:31,-,0.74 dias,-,-,-,-
1557276,Concluído,atendimento@penetron.com.br,-,14/03/2025 09:31,-,-,-,-,-,-,-
1827613,Em preenchimento,-,-,11/07/2025 14:44,11/07/2025 14:55,-,0.01 dias,-,-,-,-
1827613,Concluído,atendimento@penetron.com.br,-,11/07/2025 14:55,-,-,-,-,-,-,-
1278762,Em preenchimento,-,-,24/10/2024 10:19,24/10/2024 10:20,-,0.0 dias,-,-,-,-
1278762,ChatGPT Finalizado,-,-,24/10/2024 10:20,29/10/2024 22:29,-,5.51 dias,-,-,-,-
1278762,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1434414,Em preenchimento,-,-,16/01/2025 10:23,16/01/2025 10:24,-,0.0 dias,-,-,-,-
1434414,Concluído,-,-,16/01/2025 10:24,16/01/2025 10:31,-,0.0 dias,-,-,-,-
1434414,Em preenchimento,atendimento@penetron.com.br,-,16/01/2025 10:31,16/01/2025 10:31,-,0.0 dias,-,-,-,-
1434414,Concluído,-,-,16/01/2025 10:31,-,-,-,-,-,-,-
1278771,Em preenchimento,-,-,24/10/2024 10:21,25/10/2024 10:36,-,1.01 dias,-,-,-,-
1278771,ChatGPT Finalizado,-,-,25/10/2024 10:36,29/10/2024 22:29,-,4.5 dias,-,-,-,-
1278771,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1753910,Em preenchimento,-,-,03/06/2025 15:40,04/06/2025 07:44,-,0.67 dias,-,-,-,-
1753910,Concluído,atendimento@penetron.com.br,-,04/06/2025 07:44,-,-,-,-,-,-,-
1827640,Em preenchimento,-,-,11/07/2025 14:54,11/07/2025 15:02,-,0.01 dias,-,-,-,-
1827640,Concluído,atendimento@penetron.com.br,-,11/07/2025 15:02,-,-,-,-,-,-,-
1549120,Em preenchimento,-,-,10/03/2025 10:52,10/03/2025 11:21,-,0.02 dias,-,-,-,-
1549120,Concluído,atendimento@penetron.com.br,-,10/03/2025 11:21,-,-,-,-,-,-,-
1827650,Em preenchimento,-,-,11/07/2025 15:01,11/07/2025 15:54,-,0.04 dias,-,-,-,-
1827650,Concluído,atendimento@penetron.com.br,-,11/07/2025 15:54,-,-,-,-,-,-,-
1852231,Em preenchimento,-,-,23/07/2025 16:41,23/07/2025 16:41,-,0.0 dias,-,-,-,-
1852231,Aguardando Atendimento,-,-,23/07/2025 16:41,23/07/2025 16:56,-,0.01 dias,-,-,-,-
1852231,Concluído,atendimento@penetron.com.br,-,23/07/2025 16:56,-,-,-,-,-,-,-
1524552,Em preenchimento,-,-,25/02/2025 11:46,25/02/2025 11:47,-,0.0 dias,-,-,-,-
1524552,Aguardando Atendimento,-,-,25/02/2025 11:47,25/02/2025 13:01,-,0.05 dias,-,-,-,-
1524552,Concluído,atendimento@penetron.com.br,-,25/02/2025 13:01,-,-,-,-,-,-,-
1434444,Em preenchimento,-,-,16/01/2025 10:50,16/01/2025 11:00,-,0.01 dias,-,-,-,-
1434444,Concluído,atendimento@penetron.com.br,-,16/01/2025 11:00,-,-,-,-,-,-,-
1688403,Em preenchimento,-,-,30/04/2025 14:23,30/04/2025 14:26,-,0.0 dias,-,-,-,-
1688403,Concluído,atendimento@penetron.com.br,-,30/04/2025 14:26,-,-,-,-,-,-,-
1499999,Em preenchimento,-,-,07/02/2025 16:20,07/02/2025 16:23,-,0.0 dias,-,-,-,-
1499999,Aguardando Atendimento,-,-,07/02/2025 16:23,10/02/2025 07:35,-,2.63 dias,-,-,-,-
1499999,Em preenchimento,atendimento@penetron.com.br,-,10/02/2025 07:35,10/02/2025 13:40,-,0.25 dias,-,-,-,-
1499999,Concluído,atendimento@penetron.com.br,-,10/02/2025 13:40,-,-,-,-,-,-,-
1278815,Em preenchimento,-,-,24/10/2024 10:25,25/10/2024 10:40,-,1.01 dias,-,-,-,-
1278815,ChatGPT Finalizado,-,-,25/10/2024 10:40,29/10/2024 22:29,-,4.49 dias,-,-,-,-
1278815,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1639268,Em preenchimento,-,-,09/04/2025 15:54,10/04/2025 07:15,-,0.64 dias,-,-,-,-
1639268,Concluído,atendimento@penetron.com.br,-,10/04/2025 07:15,-,-,-,-,-,-,-
1278827,Em preenchimento,-,-,24/10/2024 10:28,25/10/2024 10:44,-,1.01 dias,-,-,-,-
1278827,Aguardando Atendimento,-,-,25/10/2024 10:44,25/10/2024 15:00,-,0.18 dias,-,-,-,-
1278827,ChatGPT Finalizado,comercial@penetron.com.br,-,25/10/2024 15:00,29/10/2024 22:29,-,4.31 dias,-,-,-,-
1278827,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1770348,Em preenchimento,-,-,11/06/2025 14:53,11/06/2025 16:23,-,0.06 dias,-,-,-,-
1770348,Concluído,atendimento@penetron.com.br,-,11/06/2025 16:23,-,-,-,-,-,-,-
1860461,Em preenchimento,-,-,28/07/2025 10:41,28/07/2025 11:20,-,0.03 dias,-,-,-,-
1860461,Concluído,atendimento@penetron.com.br,-,28/07/2025 11:20,-,-,-,-,-,-,-
1278841,Em preenchimento,-,-,24/10/2024 10:47,25/10/2024 11:02,-,1.01 dias,-,-,-,-
1278841,ChatGPT Finalizado,-,-,25/10/2024 11:02,29/10/2024 22:29,-,4.48 dias,-,-,-,-
1278841,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1794939,Em preenchimento,-,-,26/06/2025 13:33,26/06/2025 16:56,-,0.14 dias,-,-,-,-
1794939,Concluído,atendimento@penetron.com.br,-,26/06/2025 16:56,-,-,-,-,-,-,-
1434495,Em preenchimento,-,-,16/01/2025 11:34,16/01/2025 13:17,-,0.07 dias,-,-,-,-
1434495,Concluído,atendimento@penetron.com.br,-,16/01/2025 13:17,-,-,-,-,-,-,-
1434496,Em preenchimento,-,-,16/01/2025 11:34,16/01/2025 13:17,-,0.07 dias,-,-,-,-
1434496,Concluído,atendimento@penetron.com.br,-,16/01/2025 13:17,-,-,-,-,-,-,-
1581960,Em preenchimento,-,-,25/03/2025 11:17,25/03/2025 11:18,-,0.0 dias,-,-,-,-
1581960,Aguardando Atendimento,-,-,25/03/2025 11:18,25/03/2025 11:31,-,0.01 dias,-,-,-,-
1581960,Concluído,atendimento@penetron.com.br,-,25/03/2025 11:31,-,-,-,-,-,-,-
1483662,Em preenchimento,-,-,30/01/2025 14:27,30/01/2025 15:22,-,0.04 dias,-,-,-,-
1483662,Concluído,atendimento@penetron.com.br,-,30/01/2025 15:22,-,-,-,-,-,-,-
1287055,Em preenchimento,-,-,31/10/2024 09:46,31/10/2024 09:47,-,0.0 dias,-,-,-,-
1287055,ChatGPT Respondendo,-,-,31/10/2024 09:47,31/10/2024 09:52,-,0.0 dias,-,-,-,-
1287055,ChatGPT Finalizado,carlos@zapform.com.br,-,31/10/2024 09:52,31/10/2024 09:52,-,0.0 dias,-,-,-,-
1287055,Concluído,-,-,31/10/2024 09:52,-,-,-,-,-,-,-
1278864,Em preenchimento,-,-,24/10/2024 10:51,24/10/2024 10:59,-,0.01 dias,-,-,-,-
1278864,ChatGPT Finalizado,-,-,24/10/2024 10:59,29/10/2024 22:29,-,5.48 dias,-,-,-,-
1278864,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1278865,Em preenchimento,-,-,24/10/2024 10:52,24/10/2024 10:54,-,0.0 dias,-,-,-,-
1278865,ChatGPT Finalizado,-,-,24/10/2024 10:54,29/10/2024 22:29,-,5.48 dias,-,-,-,-
1278865,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1278876,Em preenchimento,-,-,24/10/2024 11:00,24/10/2024 15:00,-,0.17 dias,-,-,-,-
1278876,ChatGPT Finalizado,comercial@penetron.com.br,-,24/10/2024 15:00,29/10/2024 22:29,-,5.31 dias,-,-,-,-
1278876,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1811359,Em preenchimento,-,-,02/07/2025 14:52,02/07/2025 14:53,-,0.0 dias,-,-,-,-
1811359,Concluído,-,-,02/07/2025 14:53,-,-,-,-,-,-,-
1287097,Em preenchimento,-,-,31/10/2024 10:15,01/11/2024 10:15,-,1.0 dias,-,-,-,-
1287097,Concluído,-,-,01/11/2024 10:15,-,-,-,-,-,-,-
1811394,Em preenchimento,-,-,02/07/2025 14:57,02/07/2025 15:45,-,0.03 dias,-,-,-,-
1811394,Concluído,atendimento@penetron.com.br,-,02/07/2025 15:45,-,-,-,-,-,-,-
1655749,Em preenchimento,-,-,16/04/2025 10:19,16/04/2025 10:33,-,0.01 dias,-,-,-,-
1655749,Aguardando Atendimento,-,-,16/04/2025 10:33,16/04/2025 13:56,-,0.14 dias,-,-,-,-
1655749,Concluído,atendimento@penetron.com.br,-,16/04/2025 13:56,-,-,-,-,-,-,-
1483726,Em preenchimento,-,-,30/01/2025 14:33,30/01/2025 14:34,-,0.0 dias,-,-,-,-
1483726,Aguardando Atendimento,-,-,30/01/2025 14:34,30/01/2025 14:46,-,0.01 dias,-,-,-,-
1483726,Concluído,atendimento@penetron.com.br,-,30/01/2025 14:46,-,-,-,-,-,-,-
1524687,Em preenchimento,-,-,25/02/2025 13:03,25/02/2025 14:55,-,0.08 dias,-,-,-,-
1524687,Concluído,atendimento@penetron.com.br,-,25/02/2025 14:55,-,-,-,-,-,-,-
1770461,Em preenchimento,-,-,11/06/2025 15:35,11/06/2025 15:40,-,0.0 dias,-,-,-,-
1770461,Aguardando Atendimento,-,-,11/06/2025 15:40,11/06/2025 15:51,-,0.01 dias,-,-,-,-
1770461,Concluído,atendimento@penetron.com.br,-,11/06/2025 15:51,-,-,-,-,-,-,-
1377253,Em preenchimento,-,-,18/12/2024 15:32,19/12/2024 15:33,-,1.0 dias,-,-,-,-
1377253,Concluído,-,-,19/12/2024 15:33,-,-,-,-,-,-,-
1450985,Em preenchimento,-,-,21/01/2025 14:27,21/01/2025 14:28,-,0.0 dias,-,-,-,-
1450985,Aguardando Atendimento,-,-,21/01/2025 14:28,21/01/2025 14:28,-,0.0 dias,-,-,-,-
1450985,Em preenchimento,atendimento@penetron.com.br,-,21/01/2025 14:28,21/01/2025 14:35,-,0.0 dias,-,-,-,-
1450985,Concluído,atendimento@penetron.com.br,-,21/01/2025 14:35,-,-,-,-,-,-,-
1770488,Em preenchimento,-,-,11/06/2025 15:37,11/06/2025 15:38,-,0.0 dias,-,-,-,-
1770488,Concluído,-,-,11/06/2025 15:38,-,-,-,-,-,-,-
1287160,Em preenchimento,-,-,31/10/2024 10:26,31/10/2024 10:26,-,0.0 dias,-,-,-,-
1287160,ChatGPT Respondendo,-,-,31/10/2024 10:26,31/10/2024 10:32,-,0.0 dias,-,-,-,-
1287160,ChatGPT Finalizado,carlos@zapform.com.br,-,31/10/2024 10:32,05/11/2024 14:10,-,5.15 dias,-,-,-,-
1287160,Concluído,comercial@penetron.com.br,-,05/11/2024 14:10,-,-,-,-,-,-,-
1770493,Em preenchimento,-,-,11/06/2025 15:39,11/06/2025 15:41,-,0.0 dias,-,-,-,-
1770493,Aguardando Atendimento,-,-,11/06/2025 15:41,11/06/2025 15:59,-,0.01 dias,-,-,-,-
1770493,Concluído,atendimento@penetron.com.br,-,11/06/2025 15:59,-,-,-,-,-,-,-
1278987,Em preenchimento,-,-,24/10/2024 12:06,24/10/2024 12:06,-,0.0 dias,-,-,-,-
1278987,ChatGPT Respondendo,carlos@zapform.com.br,-,24/10/2024 12:06,25/10/2024 12:21,-,1.01 dias,-,-,-,-
1278987,ChatGPT Finalizado,-,-,25/10/2024 12:21,25/10/2024 13:30,-,0.05 dias,-,-,-,-
1278987,ChatGPT Respondendo,carlos@zapform.com.br,-,25/10/2024 13:30,25/10/2024 14:14,-,0.03 dias,-,-,-,-
1278987,ChatGPT Finalizado,carlos@zapform.com.br,-,25/10/2024 14:14,29/10/2024 22:29,-,4.34 dias,-,-,-,-
1278987,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1475616,Em preenchimento,-,-,28/01/2025 13:30,28/01/2025 13:32,-,0.0 dias,-,-,-,-
1475616,Aguardando Atendimento,-,-,28/01/2025 13:32,28/01/2025 13:42,-,0.01 dias,-,-,-,-
1475616,Concluído,atendimento@penetron.com.br,-,28/01/2025 13:42,-,-,-,-,-,-,-
1606690,Em preenchimento,-,-,01/04/2025 16:32,01/04/2025 16:33,-,0.0 dias,-,-,-,-
1606690,Aguardando Atendimento,-,-,01/04/2025 16:33,01/04/2025 16:37,-,0.0 dias,-,-,-,-
1606690,Concluído,atendimento@penetron.com.br,-,01/04/2025 16:37,-,-,-,-,-,-,-
1737774,Em preenchimento,-,-,26/05/2025 13:23,26/05/2025 13:23,-,0.0 dias,-,-,-,-
1737774,Aguardando Atendimento,-,-,26/05/2025 13:23,26/05/2025 14:09,-,0.03 dias,-,-,-,-
1737774,Concluído,atendimento@penetron.com.br,-,26/05/2025 14:09,-,-,-,-,-,-,-
1549380,Em preenchimento,-,-,10/03/2025 13:11,10/03/2025 13:12,-,0.0 dias,-,-,-,-
1549380,Concluído,-,-,10/03/2025 13:12,-,-,-,-,-,-,-
1287237,Em preenchimento,-,-,31/10/2024 11:14,01/11/2024 11:14,-,1.0 dias,-,-,-,-
1287237,Concluído,-,-,01/11/2024 11:14,-,-,-,-,-,-,-
1770577,Em preenchimento,-,-,11/06/2025 16:07,11/06/2025 16:48,-,0.03 dias,-,-,-,-
1770577,Concluído,atendimento@penetron.com.br,-,11/06/2025 16:48,-,-,-,-,-,-,-
1516626,Em preenchimento,-,-,20/02/2025 09:29,20/02/2025 10:12,-,0.03 dias,-,-,-,-
1516626,Concluído,atendimento@penetron.com.br,-,20/02/2025 10:12,-,-,-,-,-,-,-
1524821,Em preenchimento,-,-,25/02/2025 14:05,25/02/2025 14:07,-,0.0 dias,-,-,-,-
1524821,Concluído,-,-,25/02/2025 14:07,-,-,-,-,-,-,-
1860700,Em preenchimento,-,-,28/07/2025 11:18,28/07/2025 13:11,-,0.08 dias,-,-,-,-
1860700,Concluído,atendimento@penetron.com.br,-,28/07/2025 13:11,-,-,-,-,-,-,-
1320054,Em preenchimento,-,-,19/11/2024 09:04,19/11/2024 09:05,-,0.0 dias,-,-,-,-
1320054,Concluído,-,-,19/11/2024 09:05,-,-,-,-,-,-,-
1320055,Em preenchimento,-,-,19/11/2024 09:05,20/11/2024 09:06,-,1.0 dias,-,-,-,-
1320055,Concluído,-,-,20/11/2024 09:06,-,-,-,-,-,-,-
1860730,Em preenchimento,-,-,28/07/2025 11:38,28/07/2025 15:43,-,0.17 dias,-,-,-,-
1860730,Concluído,atendimento@penetron.com.br,-,28/07/2025 15:43,-,-,-,-,-,-,-
1303676,Em preenchimento,-,-,11/11/2024 15:38,12/11/2024 15:39,-,1.0 dias,-,-,-,-
1303676,Concluído,-,-,12/11/2024 15:39,-,-,-,-,-,-,-
1770627,Em preenchimento,-,-,11/06/2025 16:26,12/06/2025 07:26,-,0.63 dias,-,-,-,-
1770627,Concluído,atendimento@penetron.com.br,-,12/06/2025 07:26,-,-,-,-,-,-,-
1729681,Em preenchimento,-,-,21/05/2025 11:33,21/05/2025 11:35,-,0.0 dias,-,-,-,-
1729681,Concluído,-,-,21/05/2025 11:35,-,-,-,-,-,-,-
1279125,Em preenchimento,-,-,24/10/2024 13:42,24/10/2024 13:47,-,0.0 dias,-,-,-,-
1279125,Aguardando Atendimento,-,-,24/10/2024 13:47,25/10/2024 15:01,-,1.05 dias,-,-,-,-
1279125,ChatGPT Finalizado,comercial@penetron.com.br,-,25/10/2024 15:01,29/10/2024 22:29,-,4.31 dias,-,-,-,-
1279125,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1549463,Em preenchimento,-,-,10/03/2025 13:44,10/03/2025 13:45,-,0.0 dias,-,-,-,-
1549463,Aguardando Atendimento,-,-,10/03/2025 13:45,11/03/2025 08:57,-,0.8 dias,-,-,-,-
1549463,Concluído,atendimento@penetron.com.br,-,11/03/2025 08:57,-,-,-,-,-,-,-
1320100,Em preenchimento,-,-,19/11/2024 09:35,19/11/2024 09:37,-,0.0 dias,-,-,-,-
1320100,Aguardando Atendimento,-,-,19/11/2024 09:37,19/11/2024 11:39,-,0.08 dias,-,-,-,-
1320100,Concluído,comercial@penetron.com.br,-,19/11/2024 11:39,-,-,-,-,-,-,-
1328312,Em preenchimento,-,-,21/11/2024 11:46,21/11/2024 11:47,-,0.0 dias,-,-,-,-
1328312,Aguardando Atendimento,-,-,21/11/2024 11:47,25/11/2024 08:51,-,3.88 dias,-,-,-,-
1328312,Concluído,comercial@penetron.com.br,-,25/11/2024 08:51,-,-,-,-,-,-,-
1860796,Em preenchimento,-,-,28/07/2025 12:03,28/07/2025 12:04,-,0.0 dias,-,-,-,-
1860796,Aguardando Atendimento,-,-,28/07/2025 12:04,28/07/2025 15:42,-,0.15 dias,-,-,-,-
1860796,Concluído,atendimento@penetron.com.br,-,28/07/2025 15:42,-,-,-,-,-,-,-
1524931,Em preenchimento,-,-,25/02/2025 14:52,25/02/2025 16:34,-,0.07 dias,-,-,-,-
1524931,Concluído,atendimento@penetron.com.br,-,25/02/2025 16:34,-,-,-,-,-,-,-
1336527,Em preenchimento,-,-,25/11/2024 09:27,25/11/2024 09:28,-,0.0 dias,-,-,-,-
1336527,Concluído,-,-,25/11/2024 09:28,-,-,-,-,-,-,-
1295570,Em preenchimento,-,-,05/11/2024 15:44,06/11/2024 15:44,-,1.0 dias,-,-,-,-
1295570,Concluído,-,-,06/11/2024 15:44,-,-,-,-,-,-,-
1852640,Em preenchimento,-,-,24/07/2025 07:33,24/07/2025 07:33,-,0.0 dias,-,-,-,-
1852640,Concluído,-,-,24/07/2025 07:33,-,-,-,-,-,-,-
1852641,Em preenchimento,-,-,24/07/2025 07:35,24/07/2025 09:31,-,0.08 dias,-,-,-,-
1852641,Concluído,atendimento@penetron.com.br,-,24/07/2025 09:31,-,-,-,-,-,-,-
1852642,Em preenchimento,-,-,24/07/2025 07:45,24/07/2025 07:49,-,0.0 dias,-,-,-,-
1852642,Aguardando Atendimento,-,-,24/07/2025 07:49,24/07/2025 09:43,-,0.08 dias,-,-,-,-
1852642,Concluído,atendimento@penetron.com.br,-,24/07/2025 09:43,-,-,-,-,-,-,-
1860842,Em preenchimento,-,-,28/07/2025 12:29,28/07/2025 12:30,-,0.0 dias,-,-,-,-
1860842,Aguardando Atendimento,-,-,28/07/2025 12:30,28/07/2025 12:49,-,0.01 dias,-,-,-,-
1860842,Concluído,atendimento@penetron.com.br,-,28/07/2025 12:49,-,-,-,-,-,-,-
1705194,Em preenchimento,-,-,07/05/2025 10:36,07/05/2025 10:38,-,0.0 dias,-,-,-,-
1705194,Concluído,-,-,07/05/2025 10:38,-,-,-,-,-,-,-
1852653,Em preenchimento,-,-,24/07/2025 08:08,24/07/2025 09:46,-,0.07 dias,-,-,-,-
1852653,Concluído,atendimento@penetron.com.br,-,24/07/2025 09:46,-,-,-,-,-,-,-
1508599,Em preenchimento,-,-,13/02/2025 16:55,13/02/2025 16:56,-,0.0 dias,-,-,-,-
1508599,Aguardando Atendimento,-,-,13/02/2025 16:56,14/02/2025 08:09,-,0.63 dias,-,-,-,-
1508599,Concluído,atendimento@penetron.com.br,-,14/02/2025 08:09,-,-,-,-,-,-,-
1860860,Em preenchimento,-,-,28/07/2025 12:43,28/07/2025 13:46,-,0.04 dias,-,-,-,-
1860860,Concluído,atendimento@penetron.com.br,-,28/07/2025 13:46,-,-,-,-,-,-,-
1279234,Em preenchimento,-,-,24/10/2024 14:36,25/10/2024 14:51,-,1.01 dias,-,-,-,-
1279234,Aguardando Atendimento,-,-,25/10/2024 14:51,25/10/2024 15:01,-,0.01 dias,-,-,-,-
1279234,Cancelado,comercial@penetron.com.br,-,25/10/2024 15:01,-,-,-,-,-,-,-
1541379,Em preenchimento,-,-,05/03/2025 10:12,05/03/2025 10:13,-,0.0 dias,-,-,-,-
1541379,Concluído,-,-,05/03/2025 10:13,06/03/2025 07:28,-,0.89 dias,-,-,-,-
1541379,Aguardando Atendimento,atendimento@penetron.com.br,-,06/03/2025 07:28,06/03/2025 07:40,-,0.01 dias,-,-,-,-
1541379,Concluído,atendimento@penetron.com.br,-,06/03/2025 07:40,-,-,-,-,-,-,-
1852676,Em preenchimento,-,-,24/07/2025 08:40,24/07/2025 08:41,-,0.0 dias,-,-,-,-
