ID da Ordem,Etapa,Modificado por,SLA,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min)
1278829,Viabilidade,-,-,24/10/2024 10:31,24/10/2024 10:31,-,0.0 dias,-,-,-,-
1278829,Lixeira,admin,-,24/10/2024 10:31,28/10/2024 11:20,-,4.03 dias,-,-,-,-
1278829,Encerrados (Ativos e Cancelados),admin,-,28/10/2024 11:20,28/10/2024 11:20,-,0.0 dias,-,-,-,-
1278829,Cancelamento em Andamento,admin,-,28/10/2024 11:20,28/10/2024 11:20,-,0.0 dias,-,-,-,-
1278829,Lixeira,admin,-,28/10/2024 11:20,05/11/2024 10:47,-,7.98 dias,-,-,-,-
1278829,Encerrados (Ativos e Cancelados),admin,-,05/11/2024 10:47,05/11/2024 10:47,-,0.0 dias,-,-,-,-
1278829,form - Zerar Status,admin,-,05/11/2024 10:47,05/11/2024 10:47,-,0.0 dias,-,-,-,-
1278829,Encerrados (Ativos e Cancelados),-,-,05/11/2024 10:47,15/04/2025 22:56,-,161.51 dias,-,-,-,-
1278829,Lixeira,integracao-ale,-,15/04/2025 22:56,-,-,-,-,-,-,-
1278847,Viabilidade,-,-,24/10/2024 10:48,24/10/2024 10:48,-,0.0 dias,-,-,-,-
1278847,Solicitação de Contratação,carlos@zapform.com.br,-,24/10/2024 10:48,28/10/2024 12:09,-,4.06 dias,-,-,-,-
1278847,Suprimentos,fabiano.uoya@nava.com.br,-,28/10/2024 12:09,12/11/2024 18:47,-,15.28 dias,-,-,-,-
1278847,Implantação,juliana.santos@nava.com.br,-,12/11/2024 18:47,13/11/2024 09:29,-,0.61 dias,-,-,-,-
1278847,Encerrados (Ativos e Cancelados),danilo.santana@nava.com.br,-,13/11/2024 09:29,-,-,-,-,-,-,-
1835923,Viabilidade,-,-,16/07/2025 17:30,16/07/2025 17:30,-,0.0 dias,-,-,-,-
1835923,Cancelamento em Andamento,integracao-planilha-orion,-,16/07/2025 17:30,-,-,-,-,-,-,-
1835924,Viabilidade,-,-,16/07/2025 17:30,16/07/2025 17:30,-,0.0 dias,-,-,-,-
1835924,Cancelamento em Andamento,integracao-planilha-orion,-,16/07/2025 17:30,06/08/2025 09:31,-,20.67 dias,-,-,-,-
1835924,Encerrados (Ativos e Cancelados),fabiano.uoya@nava.com.br,-,06/08/2025 09:31,-,-,-,-,-,-,-
1835925,Viabilidade,-,-,16/07/2025 17:30,16/07/2025 17:30,-,0.0 dias,-,-,-,-
1835925,Cancelamento em Andamento,integracao-planilha-orion,-,16/07/2025 17:30,-,-,-,-,-,-,-
1835926,Viabilidade,-,-,16/07/2025 17:30,16/07/2025 17:30,-,0.0 dias,-,-,-,-
1835926,Cancelamento em Andamento,integracao-planilha-orion,-,16/07/2025 17:30,-,-,-,-,-,-,-
1835927,Viabilidade,-,-,16/07/2025 17:30,16/07/2025 17:30,-,0.0 dias,-,-,-,-
1835927,Cancelamento em Andamento,integracao-planilha-orion,-,16/07/2025 17:30,-,-,-,-,-,-,-
1835928,Viabilidade,-,-,16/07/2025 17:30,16/07/2025 17:30,-,0.0 dias,-,-,-,-
1835928,Cancelamento em Andamento,integracao-planilha-orion,-,16/07/2025 17:30,22/07/2025 15:37,-,5.92 dias,-,-,-,-
1835928,Encerrados (Ativos e Cancelados),celiene.pinho@nava.com.br,-,22/07/2025 15:37,-,-,-,-,-,-,-
1835929,Viabilidade,-,-,16/07/2025 17:30,16/07/2025 17:30,-,0.0 dias,-,-,-,-
1835929,Cancelamento em Andamento,integracao-planilha-orion,-,16/07/2025 17:30,06/08/2025 10:56,-,20.73 dias,-,-,-,-
1835929,Encerrados (Ativos e Cancelados),gabriels.santos@nava.com.br,-,06/08/2025 10:56,06/08/2025 10:56,-,0.0 dias,-,-,-,-
1835929,Implantação,gabriels.santos@nava.com.br,-,06/08/2025 10:56,-,-,-,-,-,-,-
1803177,Viabilidade,-,-,30/06/2025 14:37,30/06/2025 14:38,-,0.0 dias,-,-,-,-
1803177,Solicitação de Contratação,luana.leites@nava.com.br,-,30/06/2025 14:38,01/07/2025 14:32,-,1.0 dias,-,-,-,-
1803177,Encerrados (Ativos e Cancelados),orion.martins@nava.com.br,-,01/07/2025 14:32,-,-,-,-,-,-,-
1835951,Viabilidade,-,-,16/07/2025 17:44,16/07/2025 17:44,-,0.0 dias,-,-,-,-
1835951,Cancelamento em Andamento,integracao-planilha-orion,-,16/07/2025 17:44,-,-,-,-,-,-,-
1278940,Viabilidade,-,-,24/10/2024 11:41,24/10/2024 11:41,-,0.0 dias,-,-,-,-
1278940,Pendência do Cliente,carlos@zapform.com.br,-,24/10/2024 11:41,15/01/2025 12:16,-,83.02 dias,-,-,-,-
1278940,Implantação,danilo.santana@nava.com.br,-,15/01/2025 12:16,22/01/2025 17:18,-,7.21 dias,-,-,-,-
1278940,Encerrados (Ativos e Cancelados),danilo.santana@nava.com.br,-,22/01/2025 17:18,-,-,-,-,-,-,-
1278941,Viabilidade,-,-,24/10/2024 11:41,24/10/2024 11:41,-,0.0 dias,-,-,-,-
1278941,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 11:41,04/11/2024 21:37,-,11.41 dias,-,-,-,-
1278941,Implantação,admin,-,04/11/2024 21:37,-,-,-,-,-,-,-
1278942,Viabilidade,-,-,24/10/2024 11:41,24/10/2024 11:41,-,0.0 dias,-,-,-,-
1278942,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 11:41,04/11/2024 21:37,-,11.41 dias,-,-,-,-
1278942,Implantação,admin,-,04/11/2024 21:37,-,-,-,-,-,-,-
1278944,Viabilidade,-,-,24/10/2024 11:41,24/10/2024 11:41,-,0.0 dias,-,-,-,-
1278944,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 11:41,04/11/2024 21:37,-,11.41 dias,-,-,-,-
1278944,Implantação,admin,-,04/11/2024 21:37,-,-,-,-,-,-,-
1803258,Viabilidade,-,-,30/06/2025 14:52,30/06/2025 14:52,-,0.0 dias,-,-,-,-
1803258,Solicitação de Contratação,luana.leites@nava.com.br,-,30/06/2025 14:52,12/07/2025 11:52,-,11.87 dias,-,-,-,-
1803258,Pendência do Cliente,fabiano.uoya@nava.com.br,-,12/07/2025 11:52,-,-,-,-,-,-,-
1737769,Viabilidade,-,-,26/05/2025 13:20,26/05/2025 13:20,-,0.0 dias,-,-,-,-
1737769,Cancelamento em Andamento,celiene.pinho@nava.com.br,-,26/05/2025 13:20,-,-,-,-,-,-,-
1279036,Viabilidade,-,-,24/10/2024 12:32,24/10/2024 12:32,-,0.0 dias,-,-,-,-
1279036,Cancelamento em Andamento,douglas.vieira@nava.com.br,-,24/10/2024 12:32,24/10/2024 12:32,-,0.0 dias,-,-,-,-
1279036,Lixeira,douglas.vieira@nava.com.br,-,24/10/2024 12:32,15/04/2025 16:10,-,173.15 dias,-,-,-,-
1279036,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:06,-,0.33 dias,-,-,-,-
1279036,Lixeira,admin-ale,-,16/04/2025 00:06,-,-,-,-,-,-,-
1279052,Viabilidade,-,-,24/10/2024 12:48,24/10/2024 12:48,-,0.0 dias,-,-,-,-
1279052,Cancelamento em Andamento,douglas.vieira@nava.com.br,-,24/10/2024 12:48,08/04/2025 12:50,-,166.0 dias,-,-,-,-
1279052,Encerrados (Ativos e Cancelados),celiene.pinho@nava.com.br,-,08/04/2025 12:50,15/04/2025 22:56,-,7.42 dias,-,-,-,-
1279052,Lixeira,integracao-ale,-,15/04/2025 22:56,-,-,-,-,-,-,-
1279055,Viabilidade,-,-,24/10/2024 12:49,24/10/2024 12:49,-,0.0 dias,-,-,-,-
1279055,Cancelamento em Andamento,douglas.vieira@nava.com.br,-,24/10/2024 12:49,08/04/2025 12:41,-,165.99 dias,-,-,-,-
1279055,Lixeira,fabiano.uoya@nava.com.br,-,08/04/2025 12:41,15/04/2025 16:10,-,7.15 dias,-,-,-,-
1279055,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1279055,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1279056,Viabilidade,-,-,24/10/2024 12:50,24/10/2024 14:54,-,0.09 dias,-,-,-,-
1279056,form - Zerar Status,douglas.vieira@nava.com.br,-,24/10/2024 14:54,30/10/2024 16:01,-,6.05 dias,-,-,-,-
1279056,Lixeira,admin,-,30/10/2024 16:01,15/04/2025 16:10,-,167.01 dias,-,-,-,-
1279056,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1279056,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1279060,Viabilidade,-,-,24/10/2024 12:51,24/10/2024 14:53,-,0.09 dias,-,-,-,-
1279060,form - Zerar Status,douglas.vieira@nava.com.br,-,24/10/2024 14:53,30/10/2024 16:01,-,6.05 dias,-,-,-,-
1279060,Lixeira,admin,-,30/10/2024 16:01,15/04/2025 16:10,-,167.01 dias,-,-,-,-
1279060,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1279060,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1279062,Viabilidade,-,-,24/10/2024 12:53,24/10/2024 12:53,-,0.0 dias,-,-,-,-
1279062,Lixeira,douglas.vieira@nava.com.br,-,24/10/2024 12:53,15/04/2025 16:10,-,173.14 dias,-,-,-,-
1279062,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1279062,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1770638,Viabilidade,-,-,11/06/2025 16:33,23/07/2025 14:13,-,41.9 dias,-,-,-,-
1770638,Comercial,lucass.ramos@nava.com.br,-,23/07/2025 14:13,-,-,-,-,-,-,-
1868987,Viabilidade,-,-,04/08/2025 17:23,-,-,-,-,-,-,-
1868988,Viabilidade,-,-,04/08/2025 17:23,-,-,-,-,-,-,-
1868989,Viabilidade,-,-,04/08/2025 17:23,-,-,-,-,-,-,-
1868990,Viabilidade,-,-,04/08/2025 17:23,-,-,-,-,-,-,-
1868991,Viabilidade,-,-,04/08/2025 17:23,-,-,-,-,-,-,-
1868992,Viabilidade,-,-,04/08/2025 17:23,06/08/2025 16:10,-,1.95 dias,-,-,-,-
1868992,Comercial,lucass.ramos@nava.com.br,-,06/08/2025 16:10,-,-,-,-,-,-,-
1868993,Viabilidade,-,-,04/08/2025 17:23,05/08/2025 15:51,-,0.94 dias,-,-,-,-
1868993,Comercial,lucass.ramos@nava.com.br,-,05/08/2025 15:51,-,-,-,-,-,-,-
1868994,Viabilidade,-,-,04/08/2025 17:23,05/08/2025 15:18,-,0.91 dias,-,-,-,-
1868994,Comercial,lucass.ramos@nava.com.br,-,05/08/2025 15:18,-,-,-,-,-,-,-
1868995,Viabilidade,-,-,04/08/2025 17:23,06/08/2025 12:14,-,1.79 dias,-,-,-,-
1868995,Comercial,lucass.ramos@nava.com.br,-,06/08/2025 12:14,-,-,-,-,-,-,-
1868996,Viabilidade,-,-,04/08/2025 17:23,06/08/2025 15:12,-,1.91 dias,-,-,-,-
1868996,Comercial,lucass.ramos@nava.com.br,-,06/08/2025 15:12,-,-,-,-,-,-,-
1868997,Viabilidade,-,-,04/08/2025 17:23,-,-,-,-,-,-,-
1868998,Viabilidade,-,-,04/08/2025 17:23,-,-,-,-,-,-,-
1868999,Viabilidade,-,-,04/08/2025 17:23,05/08/2025 14:21,-,0.87 dias,-,-,-,-
1868999,Lixeira,luana.leites@nava.com.br,-,05/08/2025 14:21,-,-,-,-,-,-,-
1279180,Viabilidade,-,-,24/10/2024 14:18,24/10/2024 14:18,-,0.0 dias,-,-,-,-
1279180,Comercial,carlos@zapform.com.br,-,24/10/2024 14:18,24/10/2024 15:02,-,0.03 dias,-,-,-,-
1279180,form - Zerar Status,douglas.vieira@nava.com.br,-,24/10/2024 15:02,30/10/2024 16:01,-,6.04 dias,-,-,-,-
1279180,Lixeira,admin,-,30/10/2024 16:01,15/04/2025 16:10,-,167.01 dias,-,-,-,-
1279180,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1279180,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1279181,Viabilidade,-,-,24/10/2024 14:18,24/10/2024 14:18,-,0.0 dias,-,-,-,-
1279181,Pendência do Cliente,carlos@zapform.com.br,-,24/10/2024 14:18,14/05/2025 14:17,-,202.0 dias,-,-,-,-
1279181,Encerrados (Ativos e Cancelados),stefani.santos@nava.com.br,-,14/05/2025 14:17,-,-,-,-,-,-,-
1279182,Viabilidade,-,-,24/10/2024 14:18,24/10/2024 14:18,-,0.0 dias,-,-,-,-
1279182,Pendência do Cliente,carlos@zapform.com.br,-,24/10/2024 14:18,13/02/2025 16:28,-,112.09 dias,-,-,-,-
1279182,Implantação,danilo.santana@nava.com.br,-,13/02/2025 16:28,25/02/2025 13:52,-,11.89 dias,-,-,-,-
1279182,Pendência do Cliente,stefani.santos@nava.com.br,-,25/02/2025 13:52,14/05/2025 14:19,-,78.02 dias,-,-,-,-
1279182,Cancelamento em Andamento,stefani.santos@nava.com.br,-,14/05/2025 14:19,-,-,-,-,-,-,-
1279183,Viabilidade,-,-,24/10/2024 14:18,24/10/2024 14:18,-,0.0 dias,-,-,-,-
1279183,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:18,30/10/2024 09:39,-,5.81 dias,-,-,-,-
1279183,Lixeira,juliana.santos@nava.com.br,-,30/10/2024 09:39,15/04/2025 16:10,-,167.27 dias,-,-,-,-
1279183,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1279183,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1279185,Viabilidade,-,-,24/10/2024 14:18,24/10/2024 14:18,-,0.0 dias,-,-,-,-
1279185,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:18,08/04/2025 12:52,-,165.94 dias,-,-,-,-
1279185,Implantação,celiene.pinho@nava.com.br,-,08/04/2025 12:52,-,-,-,-,-,-,-
1279186,Viabilidade,-,-,24/10/2024 14:18,24/10/2024 14:18,-,0.0 dias,-,-,-,-
1279186,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:18,08/04/2025 12:48,-,165.94 dias,-,-,-,-
1279186,Implantação,celiene.pinho@nava.com.br,-,08/04/2025 12:48,-,-,-,-,-,-,-
1279188,Viabilidade,-,-,24/10/2024 14:18,24/10/2024 14:18,-,0.0 dias,-,-,-,-
1279188,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:18,04/11/2024 21:37,-,11.3 dias,-,-,-,-
1279188,Implantação,admin,-,04/11/2024 21:37,-,-,-,-,-,-,-
1279190,Viabilidade,-,-,24/10/2024 14:18,24/10/2024 14:19,-,0.0 dias,-,-,-,-
1279190,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:19,08/04/2025 12:46,-,165.94 dias,-,-,-,-
1279190,Implantação,celiene.pinho@nava.com.br,-,08/04/2025 12:46,-,-,-,-,-,-,-
1279191,Viabilidade,-,-,24/10/2024 14:19,24/10/2024 14:19,-,0.0 dias,-,-,-,-
1279191,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:19,04/11/2024 21:37,-,11.3 dias,-,-,-,-
1279191,Implantação,admin,-,04/11/2024 21:37,-,-,-,-,-,-,-
1279192,Viabilidade,-,-,24/10/2024 14:19,24/10/2024 14:19,-,0.0 dias,-,-,-,-
1279192,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:19,04/11/2024 21:37,-,11.3 dias,-,-,-,-
1279192,Implantação,admin,-,04/11/2024 21:37,-,-,-,-,-,-,-
1279193,Viabilidade,-,-,24/10/2024 14:19,24/10/2024 14:19,-,0.0 dias,-,-,-,-
1279193,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:19,04/11/2024 21:37,-,11.3 dias,-,-,-,-
1279193,Implantação,admin,-,04/11/2024 21:37,-,-,-,-,-,-,-
1279194,Viabilidade,-,-,24/10/2024 14:19,24/10/2024 14:19,-,0.0 dias,-,-,-,-
1279194,Suprimentos,carlos@zapform.com.br,-,24/10/2024 14:19,24/10/2024 15:03,-,0.03 dias,-,-,-,-
1279194,form - Zerar Status,douglas.vieira@nava.com.br,-,24/10/2024 15:03,30/10/2024 16:01,-,6.04 dias,-,-,-,-
1279194,Lixeira,admin,-,30/10/2024 16:01,15/04/2025 16:10,-,167.01 dias,-,-,-,-
1279194,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1279194,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1279195,Viabilidade,-,-,24/10/2024 14:19,24/10/2024 14:19,-,0.0 dias,-,-,-,-
1279195,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:19,07/02/2025 10:11,-,105.83 dias,-,-,-,-
1279195,Implantação,celiene.pinho@nava.com.br,-,07/02/2025 10:11,01/03/2025 16:57,-,22.28 dias,-,-,-,-
1279195,Encerrados (Ativos e Cancelados),michel.vieira@nava.com.br,-,01/03/2025 16:57,-,-,-,-,-,-,-
1279196,Viabilidade,-,-,24/10/2024 14:19,24/10/2024 14:19,-,0.0 dias,-,-,-,-
1279196,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:19,24/10/2024 15:04,-,0.03 dias,-,-,-,-
1279196,form - Zerar Status,douglas.vieira@nava.com.br,-,24/10/2024 15:04,30/10/2024 16:01,-,6.04 dias,-,-,-,-
1279196,Lixeira,admin,-,30/10/2024 16:01,15/04/2025 16:10,-,167.01 dias,-,-,-,-
1279196,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1279196,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1279197,Viabilidade,-,-,24/10/2024 14:19,24/10/2024 14:19,-,0.0 dias,-,-,-,-
1279197,Comercial,carlos@zapform.com.br,-,24/10/2024 14:19,24/10/2024 15:02,-,0.03 dias,-,-,-,-
1279197,form - Zerar Status,douglas.vieira@nava.com.br,-,24/10/2024 15:02,30/10/2024 16:01,-,6.04 dias,-,-,-,-
1279197,Lixeira,admin,-,30/10/2024 16:01,15/04/2025 16:10,-,167.01 dias,-,-,-,-
1279197,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1279197,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1279202,Viabilidade,-,-,24/10/2024 14:21,24/10/2024 14:21,-,0.0 dias,-,-,-,-
1279202,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:21,24/10/2024 15:04,-,0.03 dias,-,-,-,-
1279202,form - Zerar Status,douglas.vieira@nava.com.br,-,24/10/2024 15:04,30/10/2024 16:01,-,6.04 dias,-,-,-,-
1279202,Lixeira,admin,-,30/10/2024 16:01,15/04/2025 16:10,-,167.01 dias,-,-,-,-
1279202,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1279202,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1279203,Viabilidade,-,-,24/10/2024 14:21,24/10/2024 14:21,-,0.0 dias,-,-,-,-
1279203,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:21,24/10/2024 15:04,-,0.03 dias,-,-,-,-
1279203,form - Zerar Status,douglas.vieira@nava.com.br,-,24/10/2024 15:04,30/10/2024 16:01,-,6.04 dias,-,-,-,-
1279203,Lixeira,admin,-,30/10/2024 16:01,15/04/2025 16:10,-,167.01 dias,-,-,-,-
1279203,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1279203,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1279204,Viabilidade,-,-,24/10/2024 14:21,24/10/2024 14:21,-,0.0 dias,-,-,-,-
1279204,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:21,24/10/2024 15:04,-,0.03 dias,-,-,-,-
1279204,form - Zerar Status,douglas.vieira@nava.com.br,-,24/10/2024 15:04,30/10/2024 16:01,-,6.04 dias,-,-,-,-
1279204,Lixeira,admin,-,30/10/2024 16:01,15/04/2025 16:10,-,167.01 dias,-,-,-,-
1279204,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1279204,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1279206,Viabilidade,-,-,24/10/2024 14:21,24/10/2024 14:21,-,0.0 dias,-,-,-,-
1279206,Cancelamento em Andamento,carlos@zapform.com.br,-,24/10/2024 14:21,24/10/2024 15:04,-,0.03 dias,-,-,-,-
1279206,form - Zerar Status,douglas.vieira@nava.com.br,-,24/10/2024 15:04,24/10/2024 16:41,-,0.07 dias,-,-,-,-
1279206,Cancelamento em Andamento,admin,-,24/10/2024 16:41,03/02/2025 14:00,-,101.89 dias,-,-,-,-
1279206,Implantação,celiene.pinho@nava.com.br,-,03/02/2025 14:00,12/02/2025 10:19,-,8.85 dias,-,-,-,-
1279206,Encerrados (Ativos e Cancelados),fabiano.uoya@nava.com.br,-,12/02/2025 10:19,-,-,-,-,-,-,-
1279207,Viabilidade,-,-,24/10/2024 14:21,24/10/2024 14:21,-,0.0 dias,-,-,-,-
1279207,Comercial,carlos@zapform.com.br,-,24/10/2024 14:21,24/10/2024 15:02,-,0.03 dias,-,-,-,-
1279207,form - Zerar Status,douglas.vieira@nava.com.br,-,24/10/2024 15:02,30/10/2024 16:01,-,6.04 dias,-,-,-,-
1279207,Lixeira,admin,-,30/10/2024 16:01,15/04/2025 16:10,-,167.01 dias,-,-,-,-
1279207,form - Zerar Campos,admin-ale,-,15/04/2025 16:10,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1279207,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1508584,Viabilidade,-,-,13/02/2025 16:54,13/02/2025 17:34,-,0.03 dias,-,-,-,-
1508584,Solicitação de Contratação,fabiano.uoya@nava.com.br,-,13/02/2025 17:34,13/02/2025 17:35,-,0.0 dias,-,-,-,-
1508584,Implantação,fabiano.uoya@nava.com.br,-,13/02/2025 17:35,20/02/2025 14:59,-,6.89 dias,-,-,-,-
1508584,Pendência do Cliente,fabiano.uoya@nava.com.br,-,20/02/2025 14:59,07/03/2025 14:26,-,14.98 dias,-,-,-,-
1508584,Implantação,danilo.santana@nava.com.br,-,07/03/2025 14:26,07/03/2025 15:04,-,0.03 dias,-,-,-,-
1508584,Encerrados (Ativos e Cancelados),danilo.santana@nava.com.br,-,07/03/2025 15:04,-,-,-,-,-,-,-
1508585,Viabilidade,-,-,13/02/2025 16:54,20/02/2025 14:57,-,6.92 dias,-,-,-,-
1508585,Lixeira,fabiano.uoya@nava.com.br,-,20/02/2025 14:57,15/04/2025 16:08,-,54.05 dias,-,-,-,-
1508585,form - Zerar Campos,admin-ale,-,15/04/2025 16:08,16/04/2025 00:04,-,0.33 dias,-,-,-,-
1508585,Lixeira,admin-ale,-,16/04/2025 00:04,-,-,-,-,-,-,-
1508586,Viabilidade,-,-,13/02/2025 16:54,20/02/2025 14:57,-,6.92 dias,-,-,-,-
1508586,Lixeira,fabiano.uoya@nava.com.br,-,20/02/2025 14:57,15/04/2025 16:08,-,54.05 dias,-,-,-,-
1508586,form - Zerar Campos,admin-ale,-,15/04/2025 16:08,16/04/2025 00:04,-,0.33 dias,-,-,-,-
1508586,Lixeira,admin-ale,-,16/04/2025 00:04,-,-,-,-,-,-,-
1508587,Viabilidade,-,-,13/02/2025 16:54,20/02/2025 14:57,-,6.92 dias,-,-,-,-
1508587,Lixeira,fabiano.uoya@nava.com.br,-,20/02/2025 14:57,15/04/2025 16:08,-,54.05 dias,-,-,-,-
1508587,form - Zerar Campos,admin-ale,-,15/04/2025 16:08,16/04/2025 00:04,-,0.33 dias,-,-,-,-
1508587,Lixeira,admin-ale,-,16/04/2025 00:04,-,-,-,-,-,-,-
1508588,Viabilidade,-,-,13/02/2025 16:54,20/02/2025 14:56,-,6.92 dias,-,-,-,-
1508588,Lixeira,fabiano.uoya@nava.com.br,-,20/02/2025 14:56,15/04/2025 16:08,-,54.05 dias,-,-,-,-
1508588,form - Zerar Campos,admin-ale,-,15/04/2025 16:08,16/04/2025 00:04,-,0.33 dias,-,-,-,-
1508588,Lixeira,admin-ale,-,16/04/2025 00:04,-,-,-,-,-,-,-
1508589,Viabilidade,-,-,13/02/2025 16:54,20/02/2025 14:56,-,6.92 dias,-,-,-,-
1508589,Lixeira,fabiano.uoya@nava.com.br,-,20/02/2025 14:56,15/04/2025 16:08,-,54.05 dias,-,-,-,-
1508589,form - Zerar Campos,admin-ale,-,15/04/2025 16:08,16/04/2025 00:04,-,0.33 dias,-,-,-,-
1508589,Lixeira,admin-ale,-,16/04/2025 00:04,-,-,-,-,-,-,-
1508590,Viabilidade,-,-,13/02/2025 16:54,20/02/2025 14:56,-,6.92 dias,-,-,-,-
1508590,Lixeira,fabiano.uoya@nava.com.br,-,20/02/2025 14:56,15/04/2025 16:08,-,54.05 dias,-,-,-,-
1508590,form - Zerar Campos,admin-ale,-,15/04/2025 16:08,16/04/2025 00:04,-,0.33 dias,-,-,-,-
1508590,Lixeira,admin-ale,-,16/04/2025 00:04,-,-,-,-,-,-,-
1508591,Viabilidade,-,-,13/02/2025 16:54,20/02/2025 14:56,-,6.92 dias,-,-,-,-
1508591,Lixeira,fabiano.uoya@nava.com.br,-,20/02/2025 14:56,15/04/2025 16:08,-,54.05 dias,-,-,-,-
1508591,form - Zerar Campos,admin-ale,-,15/04/2025 16:08,16/04/2025 00:04,-,0.33 dias,-,-,-,-
1508591,Lixeira,admin-ale,-,16/04/2025 00:04,-,-,-,-,-,-,-
1508592,Viabilidade,-,-,13/02/2025 16:54,20/02/2025 14:56,-,6.92 dias,-,-,-,-
1508592,Lixeira,fabiano.uoya@nava.com.br,-,20/02/2025 14:56,15/04/2025 16:08,-,54.05 dias,-,-,-,-
1508592,form - Zerar Campos,admin-ale,-,15/04/2025 16:08,16/04/2025 00:04,-,0.33 dias,-,-,-,-
1508592,Lixeira,admin-ale,-,16/04/2025 00:04,-,-,-,-,-,-,-
1508593,Viabilidade,-,-,13/02/2025 16:54,20/02/2025 14:56,-,6.92 dias,-,-,-,-
1508593,Lixeira,fabiano.uoya@nava.com.br,-,20/02/2025 14:56,15/04/2025 16:08,-,54.05 dias,-,-,-,-
1508593,form - Zerar Campos,admin-ale,-,15/04/2025 16:08,16/04/2025 00:04,-,0.33 dias,-,-,-,-
1508593,Lixeira,admin-ale,-,16/04/2025 00:04,-,-,-,-,-,-,-
1508594,Viabilidade,-,-,13/02/2025 16:54,20/02/2025 14:56,-,6.92 dias,-,-,-,-
1508594,Lixeira,fabiano.uoya@nava.com.br,-,20/02/2025 14:56,15/04/2025 16:08,-,54.05 dias,-,-,-,-
1508594,form - Zerar Campos,admin-ale,-,15/04/2025 16:08,16/04/2025 00:04,-,0.33 dias,-,-,-,-
1508594,Lixeira,admin-ale,-,16/04/2025 00:04,-,-,-,-,-,-,-
1508595,Viabilidade,-,-,13/02/2025 16:54,20/02/2025 14:55,-,6.92 dias,-,-,-,-
